[User ID]	[Service ID]	[TP]	[User Country]	[User AS]	[Service Country]	[Service AS]
148	2572	1000.0	9	113	62	703
286	2901	389.189	29	69	69	43
120	2234	2.816	21	106	36	159
189	1780	10.0	25	14	33	43
318	3880	16.393	29	88	70	392
294	2923	12.0	29	96	69	789
260	3128	154.185	7	29	69	43
165	4404	45.454	29	6	70	43
222	52	6.839	29	59	1	330
252	3591	2.352	20	40	23	803
181	185	6.43	2	56	6	54
243	1124	2.785	27	101	22	43
17	1639	26.041	29	112	33	43
120	304	46.979	21	106	9	203
19	2792	23.148	29	89	69	43
262	1816	7.832	9	113	33	780
125	2936	24.096	29	7	69	43
64	3429	6.944	29	57	70	166
306	5615	3.571	16	60	70	372
86	5590	130.434	9	130	70	526
41	1534	145.205	29	18	28	892
152	1382	45.454	9	113	23	445
99	1447	657.894	9	113	23	286
3	528	15.414	29	28	9	26
277	3048	12.658	6	67	69	95
263	2517	9.09	9	113	61	43
275	3045	22.842	5	76	69	305
209	4953	8.086	29	99	70	482
54	2820	36.764	29	0	69	43
338	2374	39.024	29	87	60	436
179	1086	22.222	2	56	22	43
330	2799	98.039	24	47	69	43
306	1793	10.0	16	60	33	622
120	5637	14.76	21	106	70	43
150	2015	21.276	9	113	43	511
198	1230	47.368	29	16	23	36
289	2918	21.126	29	107	69	868
277	3857	10.309	6	67	70	764
149	2400	6.479	9	113	60	43
69	432	41.916	9	100	9	203
176	3700	10.83	9	113	70	815
34	1477	8.097	29	62	23	286
113	5177	236.22	16	61	23	499
224	3259	4.935	29	59	70	581
60	27	12.765	29	73	1	320
194	5135	1.904	19	136	1	43
176	2790	116.279	9	113	69	43
76	2405	18.181	2	8	60	43
238	4732	19.077	27	101	70	43
201	5146	16.655	8	49	9	660
291	4995	5.159	2	2	70	43
88	1110	21.505	27	101	22	74
88	3066	20.547	27	101	69	893
220	4845	26.845	29	59	70	352
97	5224	5.865	9	113	61	72
194	3728	6.521	19	136	70	802
237	4884	30.303	27	101	70	767
81	2213	13.513	25	123	51	194
99	3953	46.153	9	113	70	144
133	545	16.949	9	113	9	203
310	2608	48.0	29	77	63	881
122	210	1.592	23	121	7	642
26	2251	26.086	29	104	52	915
97	925	27.272	9	113	17	43
104	1016	16.26	8	41	18	515
222	5007	9.345	29	59	70	474
211	3236	14.619	25	123	70	231
197	5618	5.025	16	32	70	231
291	3846	52.631	2	2	70	457
80	604	13.333	15	17	10	43
273	5143	227.04	28	126	4	613
281	2363	0.515	19	102	59	131
167	4958	13.513	9	113	70	43
314	4641	5.464	29	3	70	172
239	549	16.129	27	101	9	592
143	586	1.093	9	12	9	43
138	4534	7.547	0	4	70	43
191	4146	36.144	29	68	70	43
86	1789	16.447	9	130	33	428
303	3758	16.216	16	60	70	43
290	3945	61.538	29	107	70	43
74	492	79.646	29	127	9	119
265	4011	5.244	8	49	70	51
217	1916	0.811	30	33	41	630
40	4041	17.964	29	18	70	469
147	1132	4.962	8	125	22	625
201	185	2.653	8	49	6	54
2	4242	26.086	16	94	70	43
115	66	0.49	28	126	1	719
2	4858	0.457	16	94	70	635
215	4534	15.625	16	60	70	43
274	2612	22.058	5	76	63	881
290	3627	46.875	29	107	70	124
175	4526	2.554	9	113	70	724
46	5358	180.555	29	34	70	762
2	1557	7.556	16	94	29	342
315	408	0.621	29	3	9	203
119	60	279.17	9	113	1	43
46	3562	44.117	29	34	70	354
137	3026	11.278	29	46	69	681
293	994	105.796	29	96	18	108
210	5007	14.705	29	81	70	474
50	2538	5.272	29	63	62	743
44	914	25.862	29	65	17	934
69	1882	6.06	9	100	34	43
145	3619	7.792	28	126	70	717
92	3913	10.204	15	17	70	11
178	340	140.0	2	24	9	203
104	852	5.738	8	41	11	164
269	2383	112.676	28	126	60	436
40	5424	17.241	29	18	70	455
166	2040	3.908	29	6	44	328
172	362	85.365	29	55	9	203
155	446	15.957	10	131	9	203
71	5787	13.289	29	114	70	43
117	5588	1.942	9	100	58	819
236	4303	129.518	9	113	70	98
246	2688	238.095	29	126	69	43
335	3998	10.83	29	55	70	723
12	87	13.574	29	105	2	43
289	1130	12.158	29	107	22	43
203	948	8.152	29	27	69	683
184	4085	10.989	17	31	70	470
11	3359	988.0	29	105	70	5
158	4963	6.96	4	30	70	461
91	708	12.539	15	17	11	554
74	2648	5.305	29	127	65	431
299	4444	14.354	1	38	70	369
308	1696	25.0	29	77	33	43
132	3857	12.048	9	113	70	764
233	3428	17.467	29	64	70	166
294	2642	10.714	29	96	65	43
209	2674	3.947	29	99	64	175
209	1215	5.154	29	99	22	43
313	736	7.201	29	80	11	404
138	3754	8.241	0	4	70	574
146	1528	14.285	8	125	27	786
145	5787	0.696	28	126	70	43
320	4287	500.0	29	88	70	368
292	2743	33.333	2	2	69	43
304	2640	151.098	16	60	65	43
203	486	118.421	29	27	9	119
58	5133	6.616	29	45	1	39
207	5087	3.355	29	132	70	286
238	1618	14.084	27	101	32	310
238	5531	59.322	27	101	22	43
287	3340	466.666	29	69	70	210
282	771	1.429	19	102	11	669
5	611	10.51	29	15	10	737
81	2254	10.416	25	123	70	601
141	3400	18.058	29	52	70	457
21	513	42.553	29	119	9	26
262	1402	29.85	9	113	23	36
141	2312	5.333	29	52	73	43
195	3396	8.171	19	136	70	457
42	3944	428.571	29	92	70	43
76	3979	0.39	2	8	70	466
250	2461	56.603	13	9	61	509
148	1825	49.18	9	113	33	441
60	4845	25.477	29	73	70	352
143	3084	0.768	9	12	70	123
23	2861	25.773	29	119	69	43
52	5692	60.0	29	21	70	474
75	5606	9.09	2	8	69	974
50	1500	12.422	29	63	24	225
128	4963	11.07	29	7	70	461
33	2938	33.898	29	62	69	43
222	2436	9.478	29	59	60	43
26	791	0.714	29	104	11	164
62	2070	24.793	29	90	45	444
311	1289	921.259	29	111	23	286
307	5084	1.374	16	60	70	43
47	4911	24.242	29	34	70	43
242	79	3.917	27	101	1	50
312	5109	8.13	29	80	70	868
314	2027	6.993	29	3	43	314
133	1254	15.384	9	113	70	239
157	2439	1.058	4	30	60	43
250	1984	175.066	13	9	43	501
257	2572	536.796	18	50	62	703
3	4434	38.095	29	28	70	239
96	142	16.949	29	72	4	43
177	5272	15.521	9	113	70	387
293	2627	3.407	29	96	67	173
206	3960	9.523	29	132	70	189
203	787	11.049	29	27	11	332
7	1092	55.401	29	15	22	95
7	3741	40.54	29	15	70	903
275	2508	5.277	5	76	61	279
42	638	220.0	29	92	11	661
244	48	2.98	29	70	1	43
37	5056	9.756	29	129	70	808
168	5119	1.611	9	113	57	250
46	5391	23.809	29	34	70	761
209	1534	133.501	29	99	28	892
205	3402	9.592	19	134	70	58
211	3781	4.918	25	123	70	243
271	4578	104.166	19	10	70	98
303	5589	4.83	16	60	60	43
267	3208	10.309	8	49	70	231
302	3257	7.352	3	91	70	581
260	2653	221.153	7	29	65	43
112	3409	3.428	16	95	70	166
28	3119	4.324	29	110	69	43
247	4543	78.947	29	116	70	721
246	3982	5.692	29	126	70	43
200	1293	38.594	8	49	23	286
279	1021	346.055	19	102	18	108
141	3873	136.363	29	52	70	43
167	3726	7.751	9	113	70	799
285	3307	21.582	9	113	70	723
241	1454	33.707	27	101	23	787
31	3868	2.624	2	53	70	772
62	3812	71.428	29	90	70	118
60	3489	23.255	29	73	70	37
305	1910	1.612	16	60	41	43
36	2617	0.567	29	71	63	43
135	5334	13.888	25	123	70	885
272	5086	5.457	28	126	70	43
38	1327	24.844	29	129	23	36
170	1678	37.313	29	83	33	43
160	1335	0.348	4	26	23	697
4	4325	362.831	29	28	70	43
50	1110	7.272	29	63	22	74
267	2357	5.235	8	49	59	613
101	2062	836.25	29	103	44	548
19	95	0.994	29	89	2	804
317	5341	0.466	29	88	70	351
235	4501	5.128	9	113	70	635
302	4401	1.093	3	91	70	43
67	4563	3.476	18	50	70	394
260	5172	32.258	7	29	23	43
152	4150	10.948	9	113	70	640
210	3342	35.714	29	81	70	210
64	3952	80.808	29	57	70	144
171	2153	8.902	29	83	48	323
163	103	0.203	29	39	2	35
208	1239	10.909	12	43	23	269
134	5191	165.024	29	51	33	16
143	4283	15.706	9	12	70	368
6	437	0.629	29	15	9	203
252	1834	15.075	20	40	33	780
223	433	125.0	29	59	9	203
137	684	5.102	29	46	11	164
140	2003	1.978	29	52	43	750
230	3184	37.313	29	82	70	231
286	5223	11.111	29	69	60	222
66	4498	5.988	18	50	70	808
2	5634	8.08	16	94	70	581
178	1491	5.543	2	24	23	43
269	4974	9.876	28	126	70	723
267	4108	21.621	8	49	70	120
312	4413	63.829	29	80	70	791
35	1398	15.0	29	62	23	36
175	2206	14.035	9	113	50	275
21	4751	37.037	29	119	9	458
233	5598	4.264	29	64	69	43
332	1592	8.849	29	58	69	674
311	5320	8.474	29	111	70	126
110	403	6.488	14	86	9	203
160	2759	13.888	4	26	69	43
337	1994	4.862	29	117	43	929
189	807	0.728	25	14	11	43
159	3465	3.0	4	35	70	723
303	1745	196.721	16	60	33	43
40	3999	37.5	29	18	70	723
179	4111	9.375	2	56	70	13
187	3544	15.544	10	78	70	43
254	3397	10.457	20	40	70	457
113	4366	3.484	16	61	70	217
46	4846	166.666	29	34	70	469
335	2828	35.211	29	55	69	43
166	3900	227.272	29	6	70	580
213	3072	2.962	16	60	69	456
108	1442	3.703	29	120	23	36
197	409	14.861	16	32	9	43
116	914	93.75	9	100	17	934
123	5323	2.6	23	121	70	796
278	201	293.414	19	102	6	983
1	5779	4.302	29	115	70	256
221	4292	266.666	29	59	70	239
139	4274	6.069	0	4	70	387
329	2851	35.211	9	113	69	43
132	3904	46.153	9	113	70	580
149	2011	23.121	9	113	43	43
176	4942	4.754	9	113	70	642
186	5738	14.018	10	78	70	43
128	368	44.871	29	7	9	203
5	2647	8.403	29	15	65	517
252	1185	37.383	20	40	22	102
260	1672	80.645	7	29	33	43
268	2992	62.5	12	42	69	938
301	52	1.791	16	124	1	330
69	1274	178.841	9	100	23	286
7	34	1.447	29	15	1	43
330	4545	4.255	24	47	70	43
7	2826	10.335	29	15	69	43
236	2725	125.0	9	113	69	43
209	4161	93.211	29	99	70	635
81	5485	22.167	25	123	9	119
241	1340	40.0	27	101	23	772
233	274	16.627	29	64	9	203
29	4128	20.408	28	126	70	43
316	5671	37.735	2	75	70	399
256	1932	27.027	18	50	43	294
34	2285	11.019	29	62	53	940
303	2273	5.73	16	60	53	970
51	4575	75.892	29	63	70	43
165	4989	11.627	29	6	70	964
130	2246	15.037	11	84	36	868
135	4639	2.594	25	123	70	868
297	3143	3.278	1	1	70	372
93	4365	200.0	29	97	70	43
79	531	15.463	9	113	9	804
331	2211	8.902	22	13	50	856
31	3887	16.46	2	53	70	392
296	2491	7.518	1	38	61	896
303	4684	36.166	16	60	70	75
69	2466	23.622	9	100	61	276
68	3171	23.437	29	118	70	372
214	5653	134.615	16	60	70	240
78	2913	38.961	9	113	69	43
88	2193	10.554	27	101	50	690
259	4099	60.1	7	29	70	43
89	4876	4.273	0	122	70	635
233	3495	40.0	29	64	70	37
237	1829	12.931	27	101	33	780
79	3631	30.0	9	113	70	124
157	3744	4.048	4	30	70	43
0	3923	1.135	29	115	70	576
156	2003	1.222	4	30	43	750
211	4699	0.367	25	123	70	246
155	4269	4.255	10	131	70	868
188	4848	5.839	6	67	70	362
190	3963	10.81	25	14	70	189
94	3998	35.714	29	97	70	723
282	3022	177.777	19	102	69	889
128	3113	6.593	29	7	69	285
229	2834	39.062	29	82	69	43
185	2778	32.258	29	48	69	43
163	2892	297.619	29	39	69	43
160	893	0.214	4	26	13	534
193	3205	5.235	10	98	70	372
191	1635	2.212	29	68	32	43
181	3652	7.352	2	56	70	590
186	2486	15.128	10	78	61	108
54	2071	7.692	29	0	45	434
226	736	10.852	29	108	11	404
295	3529	30.612	29	19	70	633
267	1908	15.057	8	49	41	43
168	295	39.772	9	113	9	203
294	4741	11.648	29	96	70	43
69	4987	556.288	9	100	70	148
93	2575	21.337	29	97	62	620
1	4856	26.49	29	115	70	868
60	1128	26.315	29	73	22	43
293	3026	7.075	29	96	69	681
246	4297	160.642	29	126	70	43
270	1958	103.448	19	10	43	43
19	2455	12.711	29	89	61	43
283	5635	12.562	19	102	70	43
72	5073	5.813	29	114	70	474
224	4831	23.809	29	59	70	808
310	1819	5.131	29	77	33	43
236	1895	8.042	9	113	37	615
210	2172	13.333	29	81	49	941
282	2365	1.589	19	102	59	390
301	528	11.594	16	124	9	26
19	1916	10.714	29	89	41	630
32	1145	12.048	29	54	22	38
106	732	6.369	29	128	11	43
159	277	0.675	4	35	9	203
60	4865	103.25	29	73	70	21
178	5771	9.259	2	24	70	598
174	5088	12.635	9	113	70	960
173	5341	12.195	29	55	70	351
277	2714	128.205	6	67	69	43
240	1824	34.188	27	101	33	269
48	1454	7.352	29	34	23	787
150	2715	131.578	9	113	69	43
103	3804	61.538	29	103	70	542
229	5402	58.252	29	82	70	579
240	5035	7.861	27	101	70	21
46	5120	10.752	29	34	57	250
172	981	7.853	29	55	18	933
49	2172	16.528	29	63	49	941
222	806	5.102	29	59	11	562
198	430	0.619	29	16	9	203
62	3732	230.769	29	90	70	492
51	3187	25.0	29	63	70	372
176	5647	10.676	9	113	70	43
157	4694	8.21	4	30	70	6
125	2598	1.144	29	7	12	43
242	2530	14.035	27	101	61	896
309	4556	132.45	29	77	70	98
33	832	1.955	29	62	11	43
287	1810	8.771	29	69	33	780
10	2301	1.071	29	105	53	900
299	5203	4.533	1	38	44	328
253	383	20.289	20	40	9	203
29	399	28.455	28	126	9	203
163	2592	4.739	29	39	12	43
106	2703	28.571	29	128	69	43
230	4496	13.333	29	82	70	808
288	3856	8.67	29	107	70	764
258	4809	9.523	7	29	70	18
147	1772	30.769	8	125	33	780
291	5007	9.708	2	2	70	474
163	2927	4.504	29	39	69	43
299	2938	16.326	1	38	69	43
8	5271	7.575	29	133	70	118
248	1019	5.464	29	116	18	679
319	7	95.45	29	88	0	43
337	3493	42.553	29	117	70	37
272	4134	50.314	28	126	70	3
93	1362	292.358	29	97	23	420
16	5582	7.272	29	22	49	307
197	2985	15.841	16	32	69	43
60	1373	15.037	29	73	23	221
287	3580	14.15	29	69	70	124
103	4979	31.69	29	103	70	354
139	575	0.522	0	4	9	43
147	1191	18.348	8	125	22	525
291	5011	14.925	2	2	65	293
26	2621	1.984	29	104	63	151
275	3672	12.931	5	76	70	43
89	1336	19.417	0	122	23	697
186	5453	42.253	10	78	4	971
122	372	7.035	23	121	9	203
302	4858	0.289	3	91	70	635
178	2540	3.75	2	24	62	743
283	5445	8.174	19	102	43	50
185	5273	32.467	29	48	70	261
177	2740	135.135	9	113	69	43
210	5475	64.22	29	81	9	26
79	1566	162.393	9	113	31	508
321	1524	4.382	29	85	27	748
224	2652	8.928	29	59	65	43
28	2046	5.961	29	110	44	328
196	4983	4.156	16	32	70	807
299	3122	2.77	1	38	70	598
229	4699	27.777	29	82	70	246
148	5713	11.278	9	113	70	474
21	1007	5.714	29	119	18	760
50	75	6.134	29	63	1	955
335	4314	243.243	29	55	70	98
148	5443	3.703	9	113	1	43
108	1444	2.732	29	120	23	286
96	274	13.257	29	72	9	203
318	5469	150.0	29	88	9	26
128	5400	114.503	29	7	70	396
192	1084	34.883	10	98	22	628
17	4956	75.63	29	112	70	632
324	5622	14.652	29	93	70	231
133	968	11.904	9	113	28	946
272	4381	8.908	28	126	70	43
205	642	67.409	19	134	11	661
44	3524	20.27	29	65	70	906
45	2375	37.558	29	34	60	436
81	3416	4.944	25	123	70	166
62	80	23.682	29	90	1	474
44	4720	86.956	29	65	70	62
105	1044	24.844	8	41	21	61
31	451	0.692	2	53	9	203
66	4988	4.777	18	50	70	818
57	3680	75.0	29	45	70	644
68	4645	160.919	29	118	70	870
170	534	83.333	29	83	9	46
244	4218	44.117	29	70	70	723
215	2832	15.527	16	60	69	43
287	2829	27.322	29	69	69	43
221	2877	0.741	29	59	69	43
160	1925	0.373	4	26	43	43
141	4891	18.633	29	52	70	635
310	2571	0.339	29	77	62	703
46	971	3.944	29	34	28	892
145	2068	63.829	28	126	45	108
306	3695	16.949	16	60	70	600
170	2040	7.838	29	83	44	328
290	3595	75.0	29	107	43	803
158	5443	5.976	4	30	1	43
239	4427	18.633	27	101	70	43
151	1395	99.999	9	113	23	43
257	3557	22.222	18	50	70	354
44	3007	41.86	29	65	69	275
273	5426	3.289	28	126	29	43
7	3168	14.598	29	15	70	231
185	3415	9.732	29	48	70	166
14	365	59.322	29	11	9	203
226	1156	18.633	29	108	22	406
161	983	4.385	4	26	18	895
66	3253	30.12	18	50	70	581
302	5821	0.571	3	91	70	256
184	2020	7.347	17	31	43	43
251	5391	7.751	13	9	70	761
322	4962	628.54	29	85	6	982
63	5162	0.871	29	57	18	63
270	962	90.206	19	10	28	892
137	5403	125.0	29	46	70	480
142	3930	1.14	9	12	70	576
111	3842	674.907	14	86	70	457
12	2430	6.745	29	105	60	407
268	2935	83.333	12	42	69	43
79	590	5.19	9	113	9	43
272	1473	32.085	28	126	23	404
323	1616	6.16	29	93	32	182
213	2704	12.618	16	60	69	43
172	2589	5.361	29	55	12	43
321	501	56.25	29	85	9	119
48	1496	1.926	29	34	23	682
188	893	2.601	6	67	13	534
8	5299	17.094	29	133	70	963
17	1310	17.467	29	112	23	36
280	1131	18.036	19	102	22	43
280	4678	0.365	19	102	70	144
205	937	15.936	19	134	17	43
130	1503	0.941	11	84	24	43
192	2253	12.383	10	98	70	601
326	4884	2.861	17	36	70	767
157	4368	13.953	4	30	70	217
86	3101	90.909	9	130	69	973
213	1202	2.528	16	60	22	305
259	1405	4.464	7	29	69	648
53	5279	37.383	29	21	70	101
5	4878	8.51	29	15	70	43
273	3947	7.751	28	126	70	43
178	867	1.134	2	24	70	484
19	4280	10.126	29	89	70	816
29	5321	10.38	28	126	70	126
257	4640	5.769	18	50	70	868
79	4602	3.809	9	113	70	482
122	3626	1.442	23	121	70	124
203	1446	17.91	29	27	23	295
24	5063	8.902	29	119	70	98
89	494	23.598	0	122	9	119
222	4818	37.878	29	59	70	654
51	937	6.441	29	63	17	43
286	3966	571.428	29	69	70	7
127	2438	8.385	29	7	60	227
247	5711	192.393	29	116	70	474
292	2160	23.738	2	2	48	43
323	419	6.578	29	93	9	203
285	2593	0.143	9	113	12	43
43	4096	56.034	29	65	70	482
67	3643	8.849	18	50	70	262
100	2959	17.142	29	103	69	43
253	152	25.862	20	40	4	43
0	1011	1.68	29	115	18	311
172	1945	7.575	29	55	43	43
95	424	0.64	29	72	9	203
149	2686	1.162	9	113	69	43
53	1147	108.527	29	21	22	38
262	4840	7.017	9	113	70	233
157	1311	10.899	4	30	23	36
64	4361	42.253	29	57	70	43
96	4708	7.915	29	72	70	807
280	5116	0.554	19	102	71	596
90	1655	119.047	0	122	33	43
102	2255	99.173	29	103	52	43
335	2098	1.117	29	55	45	621
138	3218	10.389	0	4	70	231
236	4949	24.39	9	113	70	486
238	4458	12.658	27	101	70	344
300	5031	0.812	16	124	70	398
177	3333	28.423	9	113	70	210
151	1659	100.0	9	113	33	43
193	3579	13.824	10	98	70	124
107	1856	8.849	29	128	34	43
88	2979	30.075	27	101	69	911
213	2502	5.253	16	60	70	43
289	5395	40.816	29	107	70	653
37	3732	83.333	29	129	70	492
85	2720	147.058	9	130	69	43
140	1957	32.258	29	52	43	43
240	5684	21.582	27	101	70	43
135	4514	165.289	25	123	70	817
54	1975	0.137	29	0	43	313
131	1742	59.563	11	84	33	43
20	2628	16.766	29	135	67	43
81	3291	16.216	25	123	70	723
327	1358	4.044	17	36	23	274
84	2281	22.988	9	130	53	944
1	5530	37.234	29	115	22	43
307	3954	11.695	16	60	70	144
57	3059	12.987	29	45	69	525
93	578	4.739	29	97	9	34
178	1178	4.581	2	24	22	74
48	3412	8.174	29	34	70	166
329	2267	29.85	9	113	53	303
120	3829	6.896	21	106	70	387
23	5655	42.857	29	119	70	240
79	4421	5.484	9	113	70	124
31	383	134.615	2	53	9	203
194	5379	8.595	19	136	70	723
307	5486	6.446	16	60	9	809
221	3384	870.967	29	59	70	5
217	1853	1.964	30	33	34	43
298	74	3.275	1	38	1	954
47	5354	125.0	29	34	70	474
95	5206	9.74	29	72	45	282
81	3860	10.81	25	123	70	764
303	1296	468.085	16	60	23	286
275	5070	4.975	5	76	70	21
248	253	132.075	29	116	9	203
190	3918	28.708	25	14	70	729
327	3104	3.636	17	36	69	595
42	1878	3.745	29	92	34	252
134	3831	28.846	29	51	70	261
212	5779	15.974	16	60	70	256
49	4293	585.714	29	63	70	98
166	3672	5.059	29	6	70	43
128	5479	96.774	29	7	9	26
281	5423	29.85	19	102	70	43
338	2052	21.739	29	87	70	193
170	5629	24.539	29	83	70	372
78	774	7.177	9	113	11	162
117	3046	24.39	9	100	69	171
2	521	9.584	16	94	9	26
294	4154	51.02	29	96	70	808
14	5553	25.0	29	11	23	965
117	5751	57.784	9	100	70	130
43	3834	39.215	29	65	70	132
317	3147	11.904	29	88	70	372
255	4039	10.0	25	123	70	469
61	1273	32.786	29	90	23	43
318	3952	48.192	29	88	70	144
233	4916	7.407	29	64	70	706
88	803	1.156	27	101	11	164
46	2336	12.048	29	34	58	844
7	4150	14.423	29	15	70	640
97	2525	11.173	9	113	61	109
227	3283	23.255	29	109	70	723
63	4826	233.727	29	57	70	597
156	1958	10.101	4	30	43	43
130	3071	2.031	11	84	69	746
167	5171	20.618	9	113	23	180
233	1430	6.451	29	64	23	688
291	5369	40.54	2	2	70	216
251	1045	18.348	13	9	21	887
239	5029	4.073	27	101	70	43
99	2845	131.578	9	113	69	43
144	4672	18.575	28	126	70	394
219	1518	25.641	29	92	27	910
337	3409	20.408	29	117	70	166
308	1753	0.81	29	77	33	43
66	717	2.6	18	50	11	138
307	679	4.739	16	60	11	138
29	2478	357.142	28	126	61	108
125	5440	8.547	29	7	0	43
177	264	32.407	9	113	9	203
5	775	3.996	29	15	11	673
83	1092	202.02	9	113	22	95
242	4827	4.716	27	101	70	234
84	4623	4.305	9	130	70	475
33	2576	9.74	29	62	62	43
26	4430	27.777	29	104	70	240
328	2735	108.695	9	113	69	43
100	400	64.814	29	103	9	203
168	2583	6.944	9	113	12	43
141	3880	19.9	29	52	70	392
76	3410	6.802	2	8	70	166
150	2168	525.974	9	113	49	280
85	3008	21.645	9	130	69	435
265	670	6.209	8	49	11	162
273	4275	20.979	28	126	70	387
279	1962	68.181	19	102	43	511
272	180	15.748	28	126	6	43
276	1767	17.391	6	67	33	632
240	4804	13.559	27	101	70	635
272	4717	5.037	28	126	70	594
14	2151	3.125	29	11	48	323
239	1794	333.333	27	101	33	622
290	2679	27.225	29	107	64	175
283	2984	1.389	19	102	69	43
281	2780	66.666	19	102	69	43
316	2285	7.168	2	75	53	940
25	2180	17.094	29	104	49	941
323	3419	11.32	29	93	70	166
214	967	3.154	16	60	28	892
195	1510	3.108	19	136	26	321
202	4161	132.564	29	27	70	635
309	4065	18.518	29	77	70	356
193	751	0.575	10	98	11	138
169	3448	21.505	29	83	70	43
200	2423	2.298	8	49	60	269
300	3819	3.816	16	124	70	387
96	846	5.42	29	72	11	138
191	3463	47.619	29	68	70	91
141	997	7.782	29	52	18	966
318	5788	0.919	29	88	70	723
243	586	13.468	27	101	9	43
256	5262	10.135	18	50	70	354
298	2044	2.783	1	38	44	328
205	2447	9.95	19	134	60	772
87	5252	22.471	27	101	69	43
330	4419	15.957	24	47	70	43
56	1169	11.764	29	23	22	705
331	4817	4.484	22	13	70	43
175	4975	5.115	9	113	70	877
298	4778	3.314	1	38	70	43
37	94	1.074	29	129	2	804
13	3886	30.303	29	11	70	392
331	2650	0.317	22	13	65	312
49	213	9.615	29	63	7	178
177	2161	17.937	9	113	48	43
273	4271	27.777	28	126	70	221
306	533	4.255	16	60	9	46
186	5315	0.532	10	78	70	167
187	4261	4.424	10	78	70	544
294	4116	3.831	29	96	69	930
81	2227	2.791	25	123	36	159
3	2033	13.761	29	28	44	986
145	508	18.018	28	126	9	12
63	4893	8.085	29	57	70	581
316	2665	3.289	2	75	65	524
101	3637	53.571	29	103	23	803
39	5507	4.842	29	18	11	43
149	335	41.666	9	113	9	203
72	1132	3.898	29	114	22	625
192	3543	7.978	10	98	70	43
326	2850	13.114	17	36	69	43
244	3571	53.941	29	70	70	43
32	1130	0.743	29	54	22	43
149	4559	124.62	9	113	70	98
329	5029	2.057	9	113	70	43
95	2742	27.173	29	72	69	43
120	662	6.887	21	106	11	138
100	4199	57.692	29	103	70	235
17	2296	3.215	29	112	53	843
192	2279	14.15	10	98	53	418
336	4001	4.594	29	117	70	723
329	5396	74.249	9	113	70	595
105	1379	39.215	8	41	23	36
93	23	17.441	29	97	1	548
192	103	16.666	10	98	2	35
250	55	11.331	13	9	1	334
192	2538	4.942	10	98	62	743
314	60	383.189	29	3	1	43
236	4236	12.158	9	113	70	791
144	1164	35.714	28	126	22	149
123	1638	12.886	23	121	33	43
223	4460	4.773	29	59	70	43
210	4389	11.952	29	81	70	762
137	2292	31.088	29	46	53	270
131	4348	2.71	11	84	70	351
136	5627	2.62	29	46	70	372
168	3017	32.258	9	113	69	893
215	5390	5.899	16	60	70	791
145	5747	421.94	28	126	70	868
288	4837	167.664	29	107	70	256
142	302	41.42	9	12	9	43
156	5463	46.153	4	30	9	26
24	1832	10.256	29	119	33	780
213	3634	14.423	16	60	70	607
167	3762	5.067	9	113	70	903
307	247	40.697	16	60	9	203
277	338	23.026	6	67	9	203
144	1779	28.301	28	126	33	43
179	3583	36.585	2	56	70	43
65	4757	4.385	29	79	70	723
6	605	34.146	29	15	10	43
184	2569	0.847	17	31	62	43
299	3723	4.566	1	38	70	205
279	2976	6.92	19	102	69	43
269	3616	18.633	28	126	70	18
120	737	3.381	21	106	11	43
209	1549	3.442	29	99	29	604
21	565	89.77	29	119	9	708
199	1088	8.746	29	16	69	886
259	938	5.333	7	29	17	43
91	213	26.785	15	17	7	178
184	2001	1.79	17	31	43	702
62	2422	46.13	29	90	60	42
259	995	160.963	7	29	18	108
111	5485	21.276	14	86	9	119
19	2363	0.871	29	89	59	131
286	3979	0.589	29	69	70	466
28	510	13.761	29	110	70	12
113	2074	1.754	16	61	45	23
274	2393	16.759	5	76	60	38
177	3653	27.272	9	113	70	590
31	2865	31.645	2	53	69	43
51	3511	40.54	29	63	70	808
13	2292	34.22	29	11	53	270
286	1313	15.625	29	69	23	36
104	5252	17.699	8	41	69	43
234	193	3.824	2	20	70	808
326	4398	25.0	17	36	70	796
172	1789	1.667	29	55	33	428
181	3234	15.0	2	56	70	231
30	2288	2.773	2	53	53	184
163	1082	1.724	29	39	22	628
205	408	0.651	19	134	9	203
173	3520	39.473	29	55	70	43
308	7	154.624	29	77	0	43
317	5462	155.172	29	88	9	26
292	4734	10.714	2	2	70	136
101	2602	4.149	29	103	12	43
43	5137	2.014	29	65	2	49
242	5360	9.216	27	101	70	813
85	3415	5.547	9	130	70	166
311	1258	57.851	29	111	23	36
28	3173	17.857	29	110	70	372
139	1871	5.997	0	4	34	153
335	4814	8.72	29	55	70	43
91	2165	9.615	15	17	49	261
337	2080	20.202	29	117	70	721
140	1845	11.952	29	52	34	43
19	3239	8.875	29	89	70	372
320	5666	500.0	29	88	70	129
203	353	61.946	29	27	9	203
42	743	5.555	29	92	11	550
314	3083	11.583	29	3	69	635
185	5503	7.326	29	48	11	43
181	3710	655.696	2	56	70	22
108	1458	18.181	29	120	23	43
152	159	2.327	9	113	4	82
109	5761	10.958	29	120	70	43
233	61	8.583	29	64	1	247
159	1985	2.094	4	35	43	750
173	438	5.912	29	55	9	203
294	1786	10.582	29	96	33	686
67	4516	20.689	18	50	70	37
252	5447	18.181	20	40	4	149
69	4397	15.151	9	100	70	796
71	2413	42.857	29	114	60	43
331	1307	9.202	22	13	23	676
335	2118	13.698	29	55	45	174
