[User ID]	[Service ID]	[RT]	[User Country]	[User AS]	[Service Country]	[Service AS]
319	4752	8.112	29	88	70	43
267	1607	0.298	8	49	32	182
202	2183	0.515	29	27	49	43
46	1313	0.175	29	34	23	36
172	2213	0.094	29	55	51	194
115	5811	11.115	28	126	70	201
235	1624	0.292	9	113	32	43
129	442	0.516	11	84	9	203
299	488	0.452	1	38	9	119
104	4411	0.345	8	41	70	19
314	2983	7.888	29	3	69	43
54	645	0.708	29	0	11	661
33	375	0.197	29	62	9	203
95	375	0.143	29	72	9	203
322	578	0.169	29	85	9	34
37	663	0.505	29	129	11	138
64	1273	0.149	29	57	23	43
150	819	0.726	9	113	11	163
149	4401	0.209	9	113	70	43
218	73	0.714	29	92	1	43
281	957	5.202	19	102	18	927
171	3437	0.188	29	83	70	43
327	4043	0.357	17	36	70	469
300	5231	1.696	16	124	70	723
265	3878	0.852	8	49	70	392
88	3960	0.162	27	101	70	189
282	2995	0.225	19	102	69	43
28	243	0.112	29	110	9	203
233	2059	1.887	29	64	44	43
56	2954	0.174	29	23	69	43
183	1985	0.267	0	5	43	750
27	2871	0.176	29	110	69	43
55	2507	0.182	29	37	61	109
50	389	0.099	29	63	9	203
169	5742	0.06	29	83	70	43
266	4684	0.433	8	49	70	75
308	1574	1.917	29	77	31	265
278	5186	0.275	19	102	31	756
274	5381	0.768	5	76	70	367
245	4408	6.24	29	70	70	769
303	5222	0.631	16	60	60	222
338	5631	0.323	29	87	70	372
215	3083	0.631	16	60	69	635
29	1692	0.04	28	126	33	43
51	4604	2.286	29	63	70	868
115	3651	0.171	28	126	70	43
203	1396	0.248	29	27	23	43
22	4547	0.77	29	119	70	98
134	1307	0.38	29	51	23	676
18	2102	0.581	29	112	45	108
18	5466	0.059	29	112	9	26
303	514	0.403	16	60	9	26
134	3450	0.222	29	51	70	43
105	538	0.113	8	41	9	491
108	1758	0.379	29	120	33	780
34	1559	0.668	29	62	29	335
137	3619	0.225	29	46	70	717
337	1862	0.266	29	117	34	560
72	378	0.276	29	114	9	203
100	1021	0.946	29	103	18	108
188	2818	0.044	6	67	69	43
157	623	0.163	4	30	11	43
98	1836	0.172	9	113	33	780
296	3749	0.575	1	38	70	447
243	4937	0.586	27	101	70	868
83	404	13.079	9	113	9	203
177	4285	0.166	9	113	70	43
238	1282	0.033	27	101	23	286
11	1306	0.223	29	105	23	295
259	142	0.066	7	29	4	43
200	4077	0.225	8	49	70	43
191	5744	0.337	29	68	70	21
44	1979	0.23	29	65	43	313
61	2111	0.507	29	90	45	695
14	3619	0.213	29	11	70	717
161	4770	3.037	4	26	70	808
273	1045	0.285	28	126	21	887
139	746	1.252	0	4	11	138
28	4615	0.164	29	110	70	261
46	973	0.459	29	34	28	758
140	1829	0.379	29	52	33	780
206	3087	0.483	29	132	69	43
14	5359	0.308	29	11	70	537
193	3546	0.188	10	98	70	43
219	2837	0.115	29	92	69	43
8	2470	0.265	29	133	61	108
79	1432	0.054	9	113	23	295
8	4156	0.079	29	133	70	144
147	3981	0.491	8	125	70	466
211	3687	0.194	25	123	70	43
154	3904	0.156	10	131	70	580
213	3039	0.389	16	60	69	275
115	2450	0.098	28	126	60	269
223	4907	0.098	29	59	70	635
207	4007	0.043	29	132	70	581
63	4984	0.143	29	57	70	446
42	578	0.114	29	92	9	34
81	3370	0.166	25	123	70	5
265	5412	0.535	8	49	70	723
326	1280	0.305	17	36	23	286
13	1915	0.343	29	11	41	43
237	974	0.075	27	101	18	63
66	4009	0.323	18	50	70	581
243	4302	0.444	27	101	70	98
254	3065	0.201	20	40	69	43
139	2502	0.429	0	4	70	43
91	3932	0.775	15	17	70	544
69	1134	0.187	9	100	22	625
91	4536	0.569	15	17	70	537
65	381	0.068	29	79	9	203
69	2225	1.07	9	100	36	133
273	789	0.595	28	126	11	43
290	5524	0.956	29	107	22	43
278	3425	0.784	19	102	70	166
3	666	0.248	29	28	11	138
236	1844	0.915	9	113	34	43
49	5796	0.182	29	63	70	586
163	4891	0.36	29	39	70	635
154	3670	0.315	10	131	70	43
169	2213	0.088	29	83	51	194
323	2887	0.193	29	93	69	43
150	1634	0.218	9	113	32	284
5	1417	0.587	29	15	23	295
167	649	0.367	9	113	11	951
287	3901	0.107	29	69	70	580
192	243	0.21	10	98	9	203
252	2622	1.258	20	40	63	151
157	938	1.988	4	30	17	43
241	3702	8.84	27	101	70	815
117	470	0.173	9	100	9	119
108	283	0.119	29	120	9	203
224	1134	0.197	29	59	22	625
38	1025	0.31	29	129	18	43
97	4226	1.041	9	113	70	387
22	160	0.342	29	119	4	269
296	3077	0.853	1	38	69	494
212	961	1.563	16	60	28	892
186	2559	1.944	10	78	62	521
144	3441	0.381	28	126	70	43
30	1356	0.61	2	53	23	114
273	5184	0.055	28	126	27	80
27	5181	0.565	29	110	23	221
88	545	0.157	27	101	9	203
326	1122	0.688	17	36	22	43
176	13	1.474	9	113	0	534
66	4304	1.367	18	50	70	98
33	2083	1.328	29	62	45	282
143	5472	0.187	9	12	9	26
74	994	2.993	29	127	18	108
284	4130	0.249	9	113	70	43
87	5597	0.03	27	101	69	43
164	3391	0.556	29	39	70	457
238	1587	0.079	27	101	31	43
7	469	0.168	29	15	9	119
323	1358	0.603	29	93	23	274
300	970	1.161	16	124	28	892
244	5673	0.017	29	70	70	100
208	1324	0.039	12	43	23	43
205	3645	0.437	19	134	70	124
224	802	0.398	29	59	11	138
287	2986	0.375	29	69	69	43
271	1029	0.18	19	10	18	43
202	1611	0.293	29	27	32	182
304	2598	0.475	16	60	12	43
155	2260	0.218	10	131	53	113
31	3887	0.243	2	53	70	392
190	4781	0.389	25	14	70	43
156	837	4.776	4	30	11	43
44	1616	0.317	29	65	32	182
229	3885	0.199	29	82	70	392
193	1458	0.338	10	98	23	43
311	5288	0.067	29	111	70	245
328	1694	0.054	9	113	33	43
146	2562	0.033	8	125	62	521
320	5024	4.256	29	88	70	215
169	4066	0.155	29	83	70	356
34	3887	0.219	29	62	70	392
180	2754	0.127	2	56	69	43
97	3781	0.519	9	113	70	243
109	121	2.087	29	120	8	409
67	94	2.716	18	50	2	804
240	5321	0.273	27	101	70	126
71	3702	7.996	29	114	70	815
142	4115	5.157	9	12	69	930
188	1618	0.448	6	67	32	310
299	1423	0.562	1	38	23	43
222	1692	0.209	29	59	33	43
287	177	1.175	29	69	6	54
275	3055	0.563	5	76	69	785
322	2036	0.391	29	85	44	43
264	5771	0.385	9	100	70	598
25	4075	0.062	29	104	70	43
198	4044	0.577	29	16	70	143
75	679	1.065	2	8	11	138
131	19	0.886	11	84	1	548
248	256	0.051	29	116	9	203
235	2706	0.04	9	113	69	43
154	1881	1.563	10	131	34	43
121	943	0.881	21	106	17	685
157	2546	0.306	4	30	62	291
48	4533	0.144	29	34	70	469
116	1087	0.037	9	100	22	43
24	4617	0.561	29	119	70	261
254	5639	0.179	20	40	70	43
332	5461	1.077	29	58	9	26
103	1772	0.143	29	103	33	780
93	3222	0.315	29	97	70	231
317	1196	0.465	29	88	22	43
235	2612	0.345	9	113	63	881
66	4436	0.673	18	50	70	580
12	5439	0.136	29	105	9	43
315	3842	0.659	29	3	70	457
274	535	0.189	5	76	9	46
29	637	2.662	28	126	11	661
291	2028	0.615	2	2	43	612
178	764	0.892	2	24	11	163
144	5115	0.541	28	126	71	596
9	5802	0.093	29	133	70	402
218	938	0.896	29	92	17	43
297	1554	0.882	1	1	29	604
270	5541	0.046	19	10	22	43
305	806	0.622	16	60	11	562
307	5372	1.135	16	60	70	118
122	349	1.001	23	121	9	203
161	3488	0.447	4	26	70	37
316	1739	0.249	2	75	33	43
273	4800	0.518	28	126	70	541
60	5260	0.279	29	73	70	635
163	4111	0.42	29	39	70	13
129	2167	0.688	11	84	49	261
193	4866	0.751	10	98	70	724
25	1948	0.303	29	104	43	126
305	2626	0.386	16	60	63	156
1	4128	0.008	29	115	70	43
178	1926	3.255	2	24	43	43
31	1136	0.194	2	53	22	625
220	1261	0.209	29	59	23	114
312	3503	0.2	29	80	70	37
275	2303	0.527	5	76	53	506
308	1525	1.263	29	77	27	619
270	1358	0.202	19	10	23	274
308	1058	1.531	29	77	22	43
32	1085	5.461	29	54	22	43
112	4763	0.706	16	95	70	490
285	4699	5.449	9	113	70	246
211	1172	0.313	25	123	22	38
284	3419	0.393	9	113	70	166
62	4726	0.411	29	90	70	452
147	4888	0.45	8	125	70	868
262	386	0.25	9	113	9	203
236	494	0.323	9	113	9	119
120	4639	0.557	21	106	70	868
311	957	0.353	29	111	18	927
328	1948	0.124	9	113	43	126
30	1228	0.219	2	53	23	36
39	571	0.263	29	18	9	137
336	5428	0.947	29	117	70	762
45	3439	0.123	29	34	70	43
94	2806	0.184	29	97	69	43
323	3590	0.083	29	93	70	43
328	3694	0.277	9	113	70	600
169	3879	0.194	29	83	70	392
116	2816	0.044	9	100	69	43
186	4873	0.791	10	78	70	43
251	1523	0.145	13	9	27	497
22	2560	0.217	29	119	62	521
14	2765	0.115	29	11	69	43
327	2725	0.326	17	36	69	43
119	788	0.935	9	113	11	43
29	4669	0.365	28	126	70	118
177	3178	0.353	9	113	70	231
255	2894	0.062	25	123	69	43
37	4352	1.181	29	129	70	351
134	12	4.016	29	51	0	261
123	1357	6.289	23	121	23	274
88	5547	0.026	27	101	22	849
149	4569	0.231	9	113	70	195
232	2828	0.167	29	64	69	43
15	3693	0.017	29	22	70	144
195	2601	0.625	19	136	12	43
63	1105	0.175	29	57	22	406
77	389	0.195	15	17	9	203
318	4335	0.861	29	88	70	98
219	2652	0.151	29	92	65	43
163	4229	0.242	29	39	70	91
66	2860	0.072	18	50	69	43
262	4943	0.879	9	113	70	43
207	5259	0.101	29	132	70	43
114	5032	0.377	28	126	70	44
157	4490	0.552	4	30	70	725
223	1334	0.633	29	59	23	36
123	2977	5.752	23	121	69	43
172	2427	0.403	29	55	60	419
258	3241	0.626	7	29	70	372
147	3752	0.659	8	125	70	866
78	4942	0.309	9	113	70	642
11	1003	0.702	29	105	18	108
189	4436	0.386	25	14	70	580
328	3621	0.208	9	113	70	717
161	4367	0.369	4	26	70	217
39	4655	0.242	29	18	70	639
307	3122	0.654	16	60	70	598
29	2444	0.148	28	126	60	43
77	5453	0.046	15	17	4	971
38	3165	0.121	29	129	70	372
258	2452	0.271	7	29	60	43
326	2491	0.362	17	36	61	896
181	3107	0.572	2	56	69	893
225	1575	0.488	29	59	31	508
43	430	12.701	29	65	9	203
291	3574	0.231	2	2	70	21
243	1608	0.166	27	101	32	182
282	2823	0.06	19	102	69	43
92	3789	0.427	15	17	70	84
338	4190	0.134	29	87	70	144
265	2339	0.275	8	49	58	43
18	1352	0.517	29	112	23	297
285	1276	0.018	9	113	23	286
20	2732	0.113	29	135	69	43
260	524	0.422	7	29	9	26
6	4183	1.001	29	15	70	261
104	3576	0.165	8	41	70	21
94	3378	0.454	29	97	70	5
6	3405	0.274	29	15	70	166
108	1147	0.479	29	120	22	38
272	3445	0.335	28	126	70	43
59	2971	0.506	29	66	69	494
271	938	0.681	19	10	17	43
146	3460	0.586	8	125	70	91
294	136	0.563	29	96	4	82
294	5657	0.02	29	96	70	240
94	4683	1.345	29	97	70	569
217	4158	0.49	30	33	70	577
176	3443	0.397	9	113	70	43
163	5759	0.18	29	39	70	369
217	1983	0.688	30	33	43	501
31	4595	0.066	2	53	70	902
127	1478	1.108	29	7	23	445
114	4123	0.324	28	126	70	351
41	4766	0.29	29	18	70	286
208	5590	0.059	12	43	70	526
226	3895	0.202	29	108	70	473
160	4862	5.887	4	26	70	545
173	1362	0.421	29	55	23	420
152	4324	1.004	9	113	70	98
308	3940	0.132	29	77	70	43
338	1003	0.691	29	87	18	108
109	235	0.059	29	120	9	203
184	2187	2.71	17	31	49	921
182	3542	0.156	0	5	70	128
208	5406	0.189	12	43	70	601
215	1978	0.561	16	60	43	313
36	2549	0.388	29	71	62	610
50	3174	1.267	29	63	70	231
82	4850	0.449	26	25	70	43
80	2483	0.056	15	17	61	108
177	3839	0.29	9	113	70	132
90	39	1.077	0	122	1	548
11	1751	0.203	29	105	33	289
315	2917	0.098	29	3	69	868
167	1474	0.138	9	113	23	404
103	5545	0.177	29	103	22	43
106	1510	0.807	29	128	26	321
304	3112	0.843	16	60	69	683
330	1374	0.051	24	47	23	221
313	4955	0.074	29	80	70	723
198	2416	0.307	29	16	60	286
139	1729	0.055	0	4	33	43
77	844	1.195	15	17	11	164
123	2190	6.512	23	121	50	43
268	4776	0.607	12	42	70	868
162	1416	0.351	29	44	23	43
88	3823	0.173	27	101	70	387
296	2802	0.299	1	38	69	43
188	4767	0.25	6	67	70	62
285	1766	0.395	9	113	33	632
308	2815	0.171	29	77	69	43
175	3380	0.233	9	113	70	5
233	2915	0.146	29	64	69	43
8	544	0.164	29	133	9	203
1	3159	0.284	29	115	70	372
141	3732	0.013	29	52	70	492
268	2839	0.047	12	42	69	43
26	1866	0.434	29	104	34	154
2	2851	0.293	16	94	69	43
332	1387	0.417	29	58	23	499
69	2287	0.781	9	100	53	43
306	3730	0.155	16	60	70	802
323	342	0.077	29	93	9	203
8	3936	1.02	29	133	70	544
133	195	0.708	9	113	6	142
119	4642	0.355	9	113	70	537
148	2270	0.099	9	113	53	270
47	557	0.069	29	34	9	43
10	3188	0.277	29	105	70	231
30	4416	1.263	2	53	70	98
119	329	0.19	9	113	9	203
11	3180	0.312	29	105	70	231
283	828	6.232	19	102	11	879
309	5422	0.776	29	77	70	375
56	1887	0.716	29	23	34	43
128	5470	0.085	29	7	9	26
160	1755	0.371	4	26	33	43
133	3360	0.124	9	113	70	5
152	913	0.972	9	113	17	934
68	2727	0.161	29	118	69	43
268	5662	0.181	12	42	70	240
186	568	3.976	10	78	9	43
302	4698	6.721	3	91	70	76
211	2904	0.041	25	123	69	43
329	3691	0.221	9	113	70	723
62	5783	0.404	29	90	70	387
100	4115	0.1	29	103	69	930
178	872	1.691	2	24	70	484
234	1260	0.135	2	20	23	114
156	4573	2.133	4	30	70	723
248	3308	0.735	29	116	70	723
189	2684	0.696	25	14	64	43
182	3394	0.582	0	5	70	457
111	2823	0.09	14	86	69	43
28	1728	0.151	29	110	33	43
212	2370	0.368	16	60	60	436
309	3000	1.47	29	77	69	43
227	1464	0.774	29	109	23	36
293	3219	0.26	29	96	70	372
129	4131	1.094	11	84	70	9
301	3222	0.487	16	124	70	231
247	3605	0.09	29	116	70	447
290	396	12.321	29	107	9	203
274	991	3.433	5	76	18	108
177	5064	0.387	9	113	70	357
140	4170	0.195	29	52	23	355
331	2375	0.666	22	13	60	436
143	447	0.207	9	12	9	203
62	3310	0.179	29	90	70	210
230	850	0.628	29	82	11	138
3	2154	0.555	29	28	48	323
223	5209	0.422	29	59	49	941
167	3348	0.63	9	113	70	210
165	5673	0.077	29	6	70	100
184	3569	0.196	17	31	70	874
214	1706	0.307	16	60	33	428
73	3459	0.197	29	127	70	43
129	1691	0.641	11	84	33	43
93	4959	0.159	29	97	70	806
241	2512	0.158	27	101	61	276
90	5459	0.39	0	122	9	26
181	2392	2.569	2	56	60	38
150	3625	0.215	9	113	70	83
49	5080	0.04	29	63	70	368
146	4203	0.139	8	125	70	581
313	3598	0.275	29	80	70	43
33	3189	0.187	29	62	70	372
80	2899	0.048	15	17	69	43
178	704	0.271	2	24	11	164
6	4840	0.201	29	15	70	233
300	4262	0.232	16	124	70	723
182	3068	0.376	0	5	69	949
212	5118	0.969	16	60	72	516
100	4544	0.098	29	103	70	721
103	5649	0.058	29	103	70	632
298	3176	0.507	1	38	70	231
61	2306	0.191	29	90	54	979
190	1147	0.134	25	14	22	38
282	2164	3.808	19	102	48	43
101	4048	0.095	29	103	70	43
319	3044	7.031	29	88	31	43
233	2711	0.167	29	64	69	43
221	3434	5.221	29	59	70	43
19	1408	0.74	29	89	69	648
307	4017	0.602	16	60	70	903
283	2481	0.068	19	102	61	108
20	4385	0.072	29	135	70	368
65	4788	0.356	29	79	70	469
39	2078	0.076	29	18	70	721
258	5530	0.063	7	29	22	43
206	1021	0.99	29	132	18	108
62	2722	0.116	29	90	69	43
157	1253	0.719	4	30	23	36
306	2923	0.32	16	60	69	789
51	4285	0.11	29	63	70	43
51	5114	0.201	29	63	70	595
279	3574	0.565	19	102	70	21
284	636	0.386	9	113	11	661
170	1118	0.364	29	83	22	74
37	5353	0.125	29	129	70	121
106	517	0.252	29	128	9	26
289	614	0.395	29	107	10	209
35	1375	0.551	29	62	23	404
59	4493	0.087	29	66	70	124
24	928	0.204	29	119	17	512
63	40	2.57	29	57	1	819
48	2564	0.61	29	34	62	43
179	4191	0.085	2	56	70	144
164	3887	0.219	29	39	70	392
17	2038	3.52	29	112	44	43
110	849	2.232	14	86	11	162
71	3862	0.098	29	114	70	764
144	4176	0.126	28	126	70	43
49	5612	0.216	29	63	69	494
215	4594	0.301	16	60	70	902
309	4946	1.465	29	77	70	773
126	109	0.215	29	7	2	49
38	4170	0.062	29	129	23	355
219	530	0.072	29	92	9	804
286	2150	0.292	29	69	48	323
162	1320	0.556	29	44	23	43
294	3751	0.113	29	96	70	447
146	610	0.31	8	125	10	43
333	147	0.214	29	58	4	43
136	2953	0.113	29	46	69	43
189	1292	0.125	25	14	23	286
260	1478	0.183	7	29	23	445
69	5793	0.71	9	100	70	482
23	1924	0.222	29	119	41	43
112	3058	1.291	16	95	69	43
87	1861	0.648	27	101	34	560
327	1098	0.774	17	36	22	414
312	5731	0.074	29	80	70	0
129	5628	1.734	11	84	70	231
118	3188	0.313	9	113	70	231
150	2279	0.146	9	113	53	418
88	1956	0.076	27	101	43	43
288	5080	0.087	29	107	70	368
23	2561	0.181	29	119	62	521
121	2875	0.178	21	106	69	43
197	2615	19.36	16	32	63	43
65	1843	1.536	29	79	34	43
185	2308	0.789	29	48	54	677
243	4203	0.117	27	101	70	581
316	4290	0.23	2	75	70	629
192	3918	0.184	10	98	70	729
1	1018	0.651	29	115	18	523
119	2699	0.047	9	113	69	43
132	2436	0.362	9	113	60	43
226	1864	0.16	29	108	34	560
145	2314	1.644	28	126	73	298
133	1707	0.065	9	113	33	428
320	4151	0.319	29	88	70	375
15	4503	0.212	29	22	70	707
165	3009	0.092	29	6	69	435
10	3036	5.853	29	105	69	43
26	1886	0.744	29	104	34	43
258	4845	0.356	7	29	70	352
130	4642	0.495	11	84	70	537
308	5426	0.206	29	77	29	43
230	5571	0.163	29	82	33	968
189	3700	0.349	25	14	70	815
23	4586	0.077	29	119	70	795
208	3435	0.423	12	43	70	43
264	1644	0.034	9	100	33	43
259	5508	0.41	7	29	11	43
266	4663	0.361	8	49	70	582
51	2094	0.436	29	63	45	23
37	2942	0.39	29	129	69	889
67	521	0.435	18	50	9	26
247	5060	1.56	29	116	70	43
307	1453	0.872	16	60	23	440
97	512	0.365	9	113	9	26
57	2467	0.715	29	45	61	92
333	714	1.0	29	58	11	164
299	3210	0.424	1	38	70	231
311	1506	2.386	29	111	25	43
306	5472	0.172	16	60	9	26
216	841	10.217	30	33	11	324
68	860	1.587	29	118	11	138
117	1322	0.034	9	100	23	43
180	935	0.14	2	56	17	512
27	5299	0.159	29	110	70	963
296	3989	0.166	1	38	70	43
252	2959	0.07	20	40	69	43
127	4228	3.56	29	7	70	731
154	5453	0.075	10	131	4	971
117	4161	2.171	9	100	70	635
274	760	3.13	5	76	11	163
201	1809	3.076	8	49	33	43
15	3647	0.033	29	22	70	124
18	5588	1.823	29	112	58	819
87	1116	0.178	27	101	22	74
141	3310	0.173	29	52	70	210
73	1927	0.223	29	127	43	43
291	5765	0.279	2	2	70	43
39	1589	1.439	29	18	30	928
315	5754	0.237	29	3	70	91
159	435	3.074	4	35	9	203
22	3972	0.006	29	119	70	126
149	3211	0.365	9	113	70	372
283	47	0.423	19	102	1	987
183	764	1.488	0	5	11	163
106	2862	0.175	29	128	69	43
326	400	0.221	17	36	9	203
313	2395	0.14	29	80	60	38
298	281	0.256	1	38	9	203
168	1635	0.343	9	113	32	43
22	2208	0.441	29	119	50	66
200	2608	1.11	8	49	63	881
209	3572	0.127	29	99	70	43
262	2483	0.163	9	113	61	108
156	2986	0.522	4	30	69	43
201	4067	2.241	8	49	69	266
124	3316	3.256	23	121	70	210
164	1804	11.099	29	39	33	43
234	5734	0.209	2	20	70	762
321	4503	0.118	29	85	70	707
153	3705	0.212	9	113	70	815
253	5521	0.625	20	40	11	712
178	1590	0.312	2	24	30	928
139	3760	0.151	0	4	70	632
202	659	0.221	29	27	11	951
147	115	0.083	8	125	2	43
72	3902	0.297	29	114	70	580
19	1810	1.175	29	89	33	780
98	3250	1.422	9	113	70	581
79	2670	0.164	9	113	66	438
243	1881	1.182	27	101	34	43
175	2928	0.037	9	113	69	43
336	4400	2.895	29	117	70	43
230	917	0.128	29	82	17	685
130	87	0.677	11	84	2	43
14	153	0.299	29	11	4	696
239	2769	0.051	27	101	69	43
152	3431	0.717	9	113	70	166
185	5735	0.161	29	48	70	875
92	4564	0.349	15	17	70	723
29	3573	0.161	28	126	70	43
151	479	19.808	9	113	9	119
260	306	0.185	7	29	9	203
291	1240	0.151	2	2	23	269
98	2481	0.065	9	113	61	108
85	2447	0.062	9	130	60	772
213	1522	1.244	16	60	27	271
6	3544	0.081	29	15	70	43
171	2646	3.342	29	83	65	517
228	5479	0.051	29	109	9	26
77	2191	0.218	15	17	50	43
13	5653	0.034	29	11	70	240
279	571	0.67	19	102	9	137
164	4690	2.339	29	39	70	43
110	3770	0.49	14	86	70	365
93	3448	0.053	29	97	70	43
27	4145	0.113	29	110	70	43
89	5088	0.537	0	122	70	960
170	2555	0.123	29	83	62	299
34	4577	0.123	29	62	70	801
116	4663	0.479	9	100	70	582
226	3364	0.475	29	108	70	5
216	810	1.38	30	33	11	43
166	4184	0.04	29	6	70	261
159	83	0.813	4	35	1	43
178	4991	0.192	2	24	70	21
280	5574	5.567	19	102	39	851
102	5101	0.525	29	103	70	370
167	4624	0.893	9	113	70	475
14	2383	0.18	29	11	60	436
12	2462	0.206	29	105	61	509
138	5356	0.872	0	4	70	635
234	3124	0.362	2	20	69	43
164	351	0.318	29	39	9	203
249	2426	0.44	29	116	60	222
224	428	0.055	29	59	9	203
128	940	0.698	29	7	17	745
299	5331	0.624	1	38	70	868
11	4850	0.229	29	105	70	43
325	824	0.761	17	36	11	162
288	70	0.575	29	107	1	43
77	712	0.473	15	17	11	773
288	3813	0.065	29	107	70	118
163	4108	0.103	29	39	70	120
315	2479	0.123	29	3	61	108
127	475	0.321	29	7	9	119
326	386	0.254	17	36	9	203
304	3106	0.673	16	60	69	171
21	155	1.11	29	119	4	43
210	785	0.262	29	81	11	324
338	4611	0.153	29	87	70	96
106	4225	0.091	29	128	70	763
180	5165	0.27	2	56	22	43
17	3931	0.161	29	112	70	43
313	5067	0.251	29	80	70	732
194	3581	0.572	19	136	70	43
31	4237	0.058	2	53	70	791
97	1430	0.282	9	113	23	688
261	1348	0.07	9	113	23	610
100	2967	0.167	29	103	69	296
332	1503	2.165	29	58	24	43
48	2879	0.287	29	34	69	43
158	4427	0.149	4	30	70	43
266	1001	6.157	8	49	18	945
198	3702	14.092	29	16	70	815
326	610	0.4	17	36	10	43
35	2275	0.943	29	62	53	742
203	2664	0.658	29	27	65	43
335	3927	0.054	29	55	70	576
211	2045	1.353	25	123	44	328
309	1129	0.193	29	77	22	43
131	2585	0.269	11	84	12	59
183	5012	5.793	0	5	70	655
43	736	0.534	29	65	11	404
103	4292	0.089	29	103	70	239
282	3422	1.274	19	102	70	166
36	778	4.342	29	71	11	43
249	524	0.135	29	116	9	26
185	5584	0.695	29	48	36	43
299	4677	0.476	1	38	70	118
53	4175	0.055	29	21	70	43
309	252	0.041	29	77	9	203
104	3316	1.011	8	41	70	210
21	1108	0.502	29	119	22	74
49	1382	0.445	29	63	23	445
84	4520	0.552	9	130	70	346
49	1821	0.395	29	63	33	428
46	2528	0.723	29	34	61	617
336	5701	0.668	29	117	70	768
268	2883	0.153	12	42	69	43
161	5227	1.376	4	26	62	43
250	2218	0.975	13	9	36	556
272	3131	0.056	28	126	69	43
138	814	1.508	0	4	11	164
68	1046	1.229	29	118	21	752
194	566	0.694	19	136	9	464
167	711	3.022	9	113	11	773
201	249	0.174	8	49	9	203
142	2493	0.154	9	12	61	43
51	3923	0.11	29	63	70	576
14	36	0.765	29	11	1	553
294	1028	0.634	29	96	18	311
47	4024	0.066	29	34	70	20
147	2709	0.036	8	125	69	43
168	5014	0.619	9	113	70	43
281	64	1.063	19	102	1	43
211	2975	0.257	25	123	69	43
145	3051	0.236	28	126	69	43
38	2269	0.341	29	129	53	270
170	2886	0.144	29	83	69	43
193	4496	0.507	10	98	70	808
103	4252	0.341	29	103	70	43
281	4705	5.36	19	102	70	469
319	371	0.079	29	88	9	203
69	5057	0.721	9	100	70	868
58	3316	0.432	29	45	70	210
269	827	5.865	28	126	11	43
199	1136	0.095	29	16	22	625
301	4483	1.083	16	124	70	43
117	648	2.801	9	100	11	951
285	4103	5.467	9	113	70	379
276	2723	0.04	6	67	69	43
96	3205	0.234	29	72	70	372
310	2434	6.005	29	77	60	43
133	3434	0.616	9	113	70	43
145	2230	0.315	28	126	36	326
303	2789	0.317	16	60	69	43
149	1072	0.39	9	113	22	43
9	1221	0.204	29	133	22	43
140	4590	0.256	29	52	70	393
88	5536	0.036	27	101	22	43
298	431	0.308	1	38	9	203
222	1633	0.527	29	59	32	635
235	5087	0.907	9	113	70	286
299	5468	0.255	1	38	9	26
312	1311	0.317	29	80	23	36
322	2266	0.56	29	85	53	303
299	3683	0.213	1	38	70	814
96	344	0.063	29	72	9	203
167	1411	1.212	9	113	69	780
165	1206	0.202	29	6	22	43
259	4995	0.9	7	29	70	43
52	2416	0.321	29	21	60	286
267	1459	0.501	8	49	23	43
41	2345	0.537	29	18	58	186
47	2259	0.952	29	34	53	43
6	3393	0.499	29	15	70	457
109	2433	15.499	29	120	60	526
191	4222	0.006	29	68	70	43
113	2262	1.032	16	61	53	113
11	2900	0.192	29	105	69	43
2	4606	3.203	16	94	70	43
135	186	0.541	25	123	6	264
69	2238	0.322	9	100	36	159
294	3912	0.33	29	96	70	11
237	2779	0.041	27	101	69	43
146	4947	0.628	8	125	70	838
302	1273	0.208	3	91	23	43
167	3033	0.211	9	113	69	816
23	4484	0.07	29	119	70	635
226	2128	0.615	29	108	47	401
319	3880	0.194	29	88	70	392
210	1761	0.296	29	81	33	780
188	2452	0.603	6	67	60	43
76	1617	0.19	2	8	32	182
97	86	0.343	9	113	2	43
307	4913	0.534	16	60	70	21
217	2320	0.431	30	33	55	43
225	771	1.12	29	59	11	669
221	3943	0.093	29	59	70	43
73	1319	0.608	29	127	23	885
42	919	0.787	29	92	17	901
294	3035	0.173	29	96	69	829
215	2201	0.644	16	60	50	43
154	1569	0.728	10	131	31	967
203	3447	0.204	29	27	70	43
117	2904	0.045	9	100	69	43
203	2923	0.144	29	27	69	789
8	3967	0.106	29	133	70	7
223	1016	0.508	29	59	18	515
116	5024	0.314	9	100	70	215
19	256	0.07	29	89	9	203
315	631	0.234	29	3	11	661
28	3578	0.297	29	110	70	124
286	351	0.059	29	69	9	203
63	85	0.268	29	57	2	977
263	1486	0.242	9	113	23	286
309	3001	0.166	29	77	69	43
148	2511	0.101	9	113	61	478
220	154	0.553	29	59	4	43
149	2371	0.087	9	113	60	436
322	3463	0.053	29	85	70	91
190	4917	0.343	25	14	70	43
143	2472	0.491	9	12	61	108
248	4199	0.072	29	116	70	235
137	1773	0.375	29	46	33	780
72	2920	0.163	29	114	69	43
121	5055	0.414	21	106	70	368
245	4901	0.272	29	70	70	43
278	784	1.049	19	102	11	324
34	808	0.536	29	62	11	43
236	5735	0.33	9	113	70	875
48	3335	0.128	29	34	70	210
285	1715	0.04	9	113	33	428
332	5288	1.226	29	58	70	245
