[User ID]	[Service ID]	[RT]	[User Country]	[User AS]	[Service Country]	[Service AS]
36	312	0.114	29	71	9	203
12	5575	0.338	29	105	39	851
274	247	0.407	5	76	9	203
285	214	0.049	9	113	7	178
322	634	0.224	29	85	11	661
194	5114	0.392	19	136	70	595
230	1801	0.289	29	82	33	415
85	5028	0.314	9	130	70	715
47	1937	0.258	29	34	43	294
47	4736	0.551	29	34	70	43
285	410	7.653	9	113	9	203
82	5271	0.41	26	25	70	118
338	4053	1.092	29	87	70	46
12	4163	0.523	29	105	70	635
302	2859	0.535	3	91	69	43
90	4090	0.179	0	122	70	43
170	38	0.681	29	83	1	557
222	2960	0.242	29	59	69	296
285	4969	5.678	9	113	70	43
197	1949	0.307	16	32	43	126
67	5671	0.345	18	50	70	399
79	1696	0.045	9	113	33	43
141	1808	0.945	29	52	33	43
153	347	0.167	9	113	9	203
156	5400	1.051	4	30	70	396
288	2303	0.558	29	107	53	506
165	2174	0.122	29	6	49	941
88	3329	0.867	27	101	70	210
283	1212	5.276	19	102	22	525
298	714	1.664	1	38	11	164
275	4634	0.751	5	76	70	216
143	2765	0.089	9	12	69	43
101	59	0.291	29	103	1	43
183	3882	0.288	0	5	70	392
36	1400	0.31	29	71	23	43
283	2991	0.063	19	102	69	938
188	1860	0.586	6	67	34	79
205	5233	0.787	19	134	62	947
256	962	0.169	18	50	28	892
174	570	0.404	9	113	9	203
322	1203	0.54	29	85	22	978
41	2018	0.335	29	18	43	524
248	5402	0.1	29	116	70	579
81	2321	6.684	25	123	55	668
0	1890	6.304	29	115	34	558
266	2690	0.037	8	49	69	43
109	504	0.176	29	120	9	119
304	1522	1.233	16	60	27	271
182	1705	0.079	0	5	33	428
165	3929	0.077	29	6	70	576
76	665	0.282	2	8	11	138
170	2302	0.479	29	83	53	700
95	5739	0.328	29	72	70	43
188	4111	0.675	6	67	70	13
239	4147	0.309	27	101	70	640
276	1709	0.062	6	67	33	428
134	3664	0.333	29	51	70	905
309	3908	2.354	29	77	70	43
220	2873	0.199	29	59	69	43
82	187	1.122	26	25	6	358
124	2578	6.434	23	121	62	283
32	1389	0.156	29	54	23	274
286	367	0.054	29	69	9	203
273	749	1.091	28	126	11	138
205	4416	6.088	19	134	70	98
277	1840	0.147	6	67	33	269
76	2267	0.146	2	8	53	303
73	1089	0.15	29	127	69	886
277	2273	0.053	6	67	53	970
151	2064	0.631	9	113	44	337
288	993	2.526	29	107	18	108
182	1588	0.747	0	5	30	928
233	4049	0.009	29	64	70	43
41	2049	0.512	29	18	44	552
306	4739	0.408	16	60	70	461
9	2527	0.359	29	133	61	109
135	3236	0.339	25	123	70	231
23	5227	0.399	29	119	62	43
205	1192	0.085	19	134	22	43
65	362	0.068	29	79	9	203
275	5594	0.131	5	76	62	948
327	3805	0.483	17	36	70	542
296	2249	0.997	1	38	36	326
71	1160	0.126	29	114	22	406
283	785	1.295	19	102	11	324
322	659	0.208	29	85	11	951
185	4300	0.276	29	48	70	98
280	1260	0.104	19	102	23	114
235	3507	0.139	9	113	70	635
106	254	12.29	29	128	9	203
256	450	7.384	18	50	9	203
156	5572	0.347	4	30	39	851
197	2085	5.576	16	32	45	282
9	1436	0.559	29	133	23	832
32	1125	0.099	29	54	22	43
238	25	0.339	27	101	1	320
29	1138	0.483	28	126	22	74
113	1873	0.76	16	61	34	153
32	836	5.933	29	54	11	138
188	3625	0.201	6	67	70	83
113	3029	0.497	16	61	69	868
153	2337	0.131	9	113	58	844
303	1719	0.304	16	60	33	43
188	4754	0.793	6	67	70	469
124	2328	7.082	23	121	55	555
321	4965	0.381	29	85	70	386
123	626	6.206	23	121	11	661
17	2046	1.878	29	112	44	328
7	138	0.339	29	15	70	21
217	4412	0.456	30	33	70	791
233	3826	0.143	29	64	70	387
153	1099	0.031	9	113	22	414
296	5391	0.486	1	38	70	761
199	2257	0.302	29	16	52	43
88	4604	0.361	27	101	70	868
315	36	0.769	29	3	1	553
73	4256	0.082	29	127	70	43
151	4849	0.277	9	113	70	43
7	3234	0.278	29	15	70	231
276	746	0.52	6	67	11	138
82	5539	0.05	26	25	22	43
203	2815	0.113	29	27	69	43
183	4629	0.593	0	5	70	448
224	2298	0.863	29	59	53	506
82	1875	19.601	26	25	34	43
104	353	0.184	8	41	9	203
140	640	0.212	29	52	11	661
88	332	0.229	27	101	9	203
265	2059	7.836	8	49	44	43
322	3829	0.24	29	85	70	387
9	2842	0.112	29	133	69	43
290	3864	0.117	29	107	70	772
106	4636	0.314	29	128	70	91
199	219	0.116	29	16	9	203
42	541	0.025	29	92	9	864
140	851	5.569	29	52	11	43
321	980	0.657	29	85	18	933
309	3542	0.049	29	77	70	128
185	4818	0.283	29	48	70	654
151	5206	0.714	9	113	45	282
48	4245	0.048	29	34	70	723
24	2204	0.504	29	119	50	66
320	1197	4.603	29	88	22	783
81	5141	5.318	25	123	2	884
12	4828	1.795	29	105	70	723
88	1767	0.123	27	101	33	632
273	4918	0.279	28	126	70	796
235	3523	0.129	9	113	70	24
193	5171	0.435	10	98	23	180
95	4720	0.187	29	72	70	62
43	3834	0.051	29	65	70	132
162	2868	0.145	29	44	69	43
205	5208	0.105	19	134	45	43
33	300	0.506	29	62	9	203
266	4837	0.599	8	49	70	256
0	4530	6.104	29	115	70	469
117	3978	0.201	9	100	70	43
221	1235	0.261	29	59	23	36
303	3691	0.306	16	60	70	723
267	2092	0.366	8	49	45	111
112	3022	0.271	16	95	69	889
140	3873	0.044	29	52	70	43
2	4718	0.592	16	94	70	723
2	2217	0.242	16	94	36	133
280	4393	5.463	19	102	70	233
134	364	0.12	29	51	9	203
85	1650	0.034	9	130	33	43
162	1258	0.232	29	44	23	36
199	2064	0.498	29	16	44	337
321	563	0.18	29	85	9	43
106	3519	0.08	29	128	70	43
14	1448	0.372	29	11	23	30
224	1601	0.269	29	59	32	845
182	5401	0.39	0	5	70	396
233	4153	0.189	29	64	70	808
248	2645	0.468	29	116	65	517
221	4820	5.368	29	59	70	43
239	5724	0.159	27	101	70	873
279	1192	0.304	19	102	22	43
73	635	0.328	29	127	11	661
214	4313	1.687	16	60	70	575
182	4480	0.354	0	5	70	871
228	4131	0.248	29	109	70	9
177	3248	0.449	9	113	70	57
24	5198	0.732	29	119	40	329
190	545	0.173	25	14	9	203
274	5476	0.3	5	76	9	26
40	4256	0.079	29	18	70	43
34	5520	0.301	29	62	11	138
176	3600	0.11	9	113	70	43
233	5711	0.18	29	64	70	474
205	5214	0.15	19	134	53	855
34	5270	0.55	29	62	70	542
247	3643	0.193	29	116	70	262
109	3117	0.351	29	120	69	285
73	51	0.4	29	127	1	43
167	410	10.733	9	113	9	203
270	3087	0.431	19	10	69	43
322	1350	0.128	29	85	23	610
283	1899	10.425	19	102	18	925
41	4699	0.134	29	18	70	246
33	2089	0.157	29	62	45	932
40	2787	0.213	29	18	69	43
65	3050	1.21	29	79	69	149
322	4581	0.137	29	85	70	766
197	1752	3.807	16	32	33	43
314	4778	0.23	29	3	70	43
177	3326	0.385	9	113	70	210
199	2555	0.334	29	16	62	299
135	3319	0.87	25	123	70	210
204	3495	0.575	19	134	70	37
285	2641	0.091	9	113	65	43
322	2596	0.511	29	85	12	39
185	4757	0.493	29	48	70	723
67	63	1.431	18	50	1	43
53	2107	0.31	29	21	45	833
325	2093	1.444	17	36	45	23
43	3551	0.032	29	65	70	354
330	747	0.326	24	47	11	138
222	3383	0.101	29	59	70	5
288	1802	0.14	29	107	33	415
9	1189	0.46	29	133	22	43
176	4528	0.503	9	113	70	43
325	3310	0.307	17	36	70	210
141	618	0.619	29	52	10	43
261	2093	0.373	9	113	45	23
85	4055	0.74	9	130	70	21
182	3721	0.184	0	5	70	22
117	5735	0.333	9	100	70	875
276	5732	0.346	6	67	70	122
9	297	0.133	29	133	9	203
200	2471	1.749	8	49	61	108
75	4991	0.309	2	8	70	21
257	53	0.677	18	50	1	249
79	2045	3.126	9	113	44	328
153	4888	0.361	9	113	70	868
255	521	0.632	25	123	9	26
273	410	11.993	28	126	9	203
248	2836	0.315	29	116	69	43
209	3812	0.033	29	99	70	118
19	533	0.408	29	89	9	46
88	2985	0.497	27	101	69	43
11	692	0.343	29	105	11	43
176	3435	0.397	9	113	70	43
239	4167	0.942	27	101	70	98
270	4952	0.368	19	10	70	872
308	5680	0.079	29	77	70	474
161	2526	2.095	4	26	61	896
170	2297	0.617	29	83	53	43
91	2846	0.04	15	17	69	43
180	1552	0.63	2	56	29	604
104	756	0.98	8	41	11	138
165	2978	0.35	29	6	69	43
182	4641	10.864	0	5	70	172
307	124	0.295	16	60	4	43
183	5759	0.587	0	5	70	369
67	3045	0.265	18	50	69	305
265	4421	0.54	8	49	70	124
91	1325	0.099	15	17	23	697
33	4097	0.101	29	62	70	482
108	2743	0.184	29	120	69	43
197	3121	0.589	16	32	69	302
307	4029	0.413	16	60	70	21
173	3456	0.183	29	55	70	43
62	1136	0.111	29	90	22	625
82	5021	5.565	26	25	70	43
273	4905	0.225	28	126	70	43
23	2026	0.487	29	119	43	702
52	378	0.114	29	21	9	203
24	3719	0.036	29	119	70	22
67	1198	0.257	18	50	22	43
288	1588	0.523	29	107	30	928
140	1550	0.561	29	52	29	604
44	5776	0.664	29	65	70	722
283	759	8.338	19	102	11	43
228	3591	1.74	29	109	23	803
72	4647	0.189	29	114	70	714
123	2126	1.087	23	121	47	198
137	1617	0.207	29	46	32	182
112	1677	0.325	16	95	33	43
117	1769	0.075	9	100	33	780
113	5605	0.299	16	61	69	43
194	1502	0.298	19	136	24	53
197	5742	0.233	16	32	70	43
185	5252	0.288	29	48	69	43
135	2309	0.77	25	123	73	43
256	5796	0.635	18	50	70	586
276	1287	0.131	6	67	23	286
163	3187	0.401	29	39	70	372
334	4445	0.154	29	55	70	736
56	5141	0.599	29	23	2	884
266	2197	0.405	8	49	50	690
6	3401	0.175	29	15	70	457
267	5519	0.396	8	49	11	138
113	3537	2.213	16	61	70	124
113	2146	0.295	16	61	48	323
320	4355	4.605	29	88	70	599
36	5511	0.219	29	71	11	43
235	5338	0.14	9	113	70	791
23	5383	0.123	29	119	70	43
140	541	2.763	29	52	9	864
204	3595	0.151	19	134	43	803
245	3574	0.088	29	70	70	21
104	4793	0.497	8	41	70	364
211	4976	1.009	25	123	70	43
151	5407	0.576	9	113	70	601
141	2766	0.106	29	52	69	43
162	1584	0.404	29	44	31	229
327	5107	0.491	17	36	70	488
96	4784	0.413	29	72	70	43
267	5281	0.842	8	49	70	27
65	3650	0.081	29	79	70	43
252	4964	1.855	20	40	70	635
113	2495	1.472	16	61	61	43
73	2621	1.097	29	127	63	151
279	5217	1.861	19	102	60	269
70	5814	0.508	9	100	9	43
325	1912	0.962	17	36	41	43
255	482	0.207	25	123	9	119
286	4973	0.247	29	69	70	478
296	3688	0.734	1	38	70	367
62	587	0.325	29	90	9	491
128	5488	0.426	29	7	9	137
103	680	0.641	29	103	11	164
305	5088	0.388	16	60	70	960
174	4492	0.115	9	113	70	98
200	3995	1.508	8	49	70	482
288	2201	0.364	29	107	50	43
194	4458	0.218	19	136	70	344
141	4014	0.033	29	52	70	872
32	2922	5.442	29	54	69	789
321	2015	0.477	29	85	43	511
264	4576	0.371	9	100	70	43
170	197	0.653	29	83	6	738
252	1394	0.25	20	40	23	43
73	5716	0.07	29	127	70	474
217	4286	0.238	30	33	70	43
103	515	0.133	29	103	9	26
14	516	0.267	29	11	9	26
209	2376	0.245	29	99	60	436
182	5772	0.48	0	5	70	43
277	3356	0.12	6	67	70	5
32	1969	5.868	29	54	43	505
180	3249	0.365	2	56	70	366
334	3677	0.166	29	55	70	43
0	5151	5.877	29	115	9	457
128	3342	0.381	29	7	70	210
14	3436	0.23	29	11	70	43
117	671	1.141	9	100	11	664
309	5201	1.34	29	77	43	616
90	319	3.171	0	122	9	203
298	2086	1.475	1	38	45	411
330	3994	0.211	24	47	70	482
48	1134	0.128	29	34	22	625
230	1191	0.452	29	82	22	525
96	1404	0.875	29	72	69	648
254	1710	0.057	20	40	33	428
2	3203	0.481	16	94	70	372
254	4879	0.395	20	40	70	595
228	3543	0.164	29	109	70	43
162	1433	0.116	29	44	23	295
53	2734	0.112	29	21	69	43
283	5225	5.287	19	102	61	72
203	1692	0.127	29	27	33	43
79	4109	0.149	9	113	70	120
20	4631	0.451	29	135	70	381
120	1829	0.721	21	106	33	780
197	1804	1.183	16	32	33	43
183	4424	2.54	0	5	70	374
334	1420	0.246	29	55	23	43
167	4525	0.925	9	113	70	598
173	2304	0.418	29	55	54	979
309	1744	0.195	29	77	33	43
252	3852	1.078	20	40	70	43
40	717	1.789	29	18	11	138
247	3797	0.198	29	116	70	542
322	2165	0.309	29	85	49	261
161	5534	0.706	4	26	22	43
211	3140	0.24	25	123	69	43
117	3220	0.329	9	100	70	231
85	1971	0.154	9	130	43	43
112	3626	0.813	16	95	70	124
76	1207	0.274	2	8	22	43
270	2200	0.307	19	10	50	690
307	840	0.724	16	60	11	138
66	2958	0.457	18	50	69	296
134	81	1.129	29	51	1	667
67	65	1.07	18	50	1	719
23	4367	0.076	29	119	70	217
14	4094	0.283	29	11	70	479
14	517	0.268	29	11	9	26
261	5440	0.512	9	113	0	43
176	5093	0.415	9	113	70	43
29	2619	0.904	28	126	63	251
104	3335	0.347	8	41	70	210
19	1636	4.693	29	89	33	43
76	1101	0.304	2	8	22	414
67	4075	0.285	18	50	70	43
53	1652	0.129	29	21	33	43
152	2828	0.041	9	113	69	43
162	679	1.568	29	44	11	138
23	55	0.156	29	119	1	334
285	1282	0.017	9	113	23	286
314	2753	0.095	29	3	69	43
75	124	0.127	2	8	4	43
103	1673	0.143	29	103	33	43
43	2723	0.126	29	65	69	43
286	3879	0.198	29	69	70	392
242	4569	0.351	27	101	70	195
245	848	0.976	29	70	11	162
117	4306	0.512	9	100	70	98
46	375	0.091	29	34	9	203
173	634	0.244	29	55	11	661
70	2992	0.086	9	100	69	938
285	142	0.06	9	113	4	43
76	4039	0.197	2	8	70	469
36	3073	0.261	29	71	69	613
330	4205	0.528	24	47	70	796
248	3210	0.325	29	116	70	231
52	183	0.345	29	21	6	142
72	185	0.664	29	114	6	54
270	2940	0.064	19	10	69	43
176	3421	0.729	9	113	70	166
162	4422	0.154	29	44	70	124
23	2331	0.617	29	119	56	43
14	1656	0.13	29	11	33	43
177	3798	0.282	9	113	70	542
46	351	0.137	29	34	9	203
75	728	0.627	2	8	11	43
162	1723	0.133	29	44	33	43
273	2853	0.017	28	126	69	43
315	1409	0.319	29	3	69	648
104	2057	1.477	8	41	44	86
327	5433	0.614	17	36	70	350
338	4159	0.179	29	87	70	577
111	5128	0.817	14	86	0	353
264	2773	0.037	9	100	69	43
85	1926	0.04	9	130	43	43
283	2547	5.223	19	102	62	43
183	5436	0.579	0	5	70	43
92	652	2.511	15	17	11	951
221	4343	0.084	29	59	70	793
170	3526	0.083	29	83	70	906
34	1946	0.14	29	62	43	43
185	4438	0.081	29	48	70	580
96	1227	0.249	29	72	23	36
96	734	0.416	29	72	11	43
264	1598	0.295	9	100	32	43
203	1711	0.152	29	27	33	428
316	2939	0.125	2	75	69	43
24	5145	0.539	29	119	6	142
131	2451	1.151	11	84	60	656
137	3620	0.086	29	46	70	717
153	1900	4.044	9	113	40	953
70	3021	0.186	9	100	69	889
222	2303	1.203	29	59	53	506
217	2366	3.616	30	33	60	42
188	5431	1.838	6	67	70	43
14	5647	0.131	29	11	70	43
162	2006	0.44	29	44	43	43
111	1889	2.143	14	86	34	78
190	5159	0.972	25	14	17	891
306	3564	0.22	16	60	70	354
235	24	0.751	9	113	1	320
288	4990	0.089	29	107	70	286
6	4223	0.039	29	15	70	763
277	4644	0.237	6	67	70	862
286	1959	0.394	29	69	43	522
135	388	0.193	25	123	9	203
6	2109	0.492	29	15	45	918
247	2141	0.28	29	116	48	323
305	1364	0.28	16	60	23	221
153	2752	0.039	9	113	69	43
255	1467	0.814	25	123	23	836
288	5135	0.446	29	107	1	43
3	4374	0.117	29	28	70	43
173	3138	0.241	29	55	69	43
75	2765	0.133	2	8	69	43
309	2205	0.81	29	77	50	826
52	653	0.244	29	21	11	951
12	5175	0.584	29	105	23	269
170	2687	0.288	29	83	69	43
248	5816	0.318	29	116	70	43
32	683	0.357	29	54	11	164
91	2415	0.149	15	17	60	286
204	976	1.406	19	134	18	846
101	2176	0.147	29	103	49	941
24	305	0.03	29	119	9	203
209	1413	0.375	29	99	69	648
137	1369	0.581	29	46	23	43
113	770	4.94	16	61	11	162
23	5635	0.286	29	119	70	43
47	5723	0.106	29	34	70	106
170	1207	0.293	29	83	22	43
283	2859	0.068	19	102	69	43
211	2245	2.226	25	123	36	133
199	1027	1.195	29	16	18	108
72	1239	0.629	29	114	23	269
322	2150	0.297	29	85	48	323
285	4347	10.547	9	113	70	98
103	447	0.108	29	103	9	203
254	1616	0.48	20	40	32	182
327	4849	0.392	17	36	70	43
285	396	9.663	9	113	9	203
277	5706	0.374	6	67	70	43
131	365	0.522	11	84	9	203
0	3398	0.458	29	115	70	457
167	3961	0.17	9	113	70	189
199	3147	0.141	29	16	70	372
44	3252	0.91	29	65	70	581
91	1249	0.034	15	17	23	36
245	3342	0.115	29	70	70	210
305	1650	0.296	16	60	33	43
17	3500	0.047	29	112	70	37
7	308	0.055	29	15	9	203
288	4142	0.182	29	107	70	447
112	5196	1.12	16	95	33	43
32	1032	0.168	29	54	19	208
177	4321	0.346	9	113	70	286
56	3818	0.321	29	23	70	387
92	2445	0.101	15	17	60	520
176	3229	0.377	9	113	70	372
47	2506	0.697	29	34	61	109
199	4690	2.575	29	16	70	43
316	909	2.943	2	75	15	975
315	616	0.316	29	3	10	463
81	2336	0.145	25	123	58	844
242	2859	0.037	27	101	69	43
134	3140	0.531	29	51	69	43
152	5009	0.505	9	113	70	43
104	4030	0.246	8	41	70	21
42	1464	0.695	29	92	23	36
238	5621	0.395	27	101	70	372
163	5452	0.643	29	39	4	971
197	5641	0.199	16	32	70	43
88	1962	0.022	27	101	43	511
141	2569	2.036	29	52	62	43
155	2038	0.686	10	131	44	43
43	1324	0.114	29	65	23	43
254	2463	0.354	20	40	61	276
78	327	0.175	9	113	9	203
82	5537	0.54	26	25	22	43
101	2130	0.351	29	103	48	323
330	2824	0.052	24	47	69	43
32	5777	5.062	29	54	70	722
220	1619	0.248	29	59	32	310
101	3220	0.137	29	103	70	231
170	4810	3.568	29	83	70	43
92	2729	0.039	15	17	69	43
252	1375	0.336	20	40	23	404
228	2835	0.198	29	109	69	43
270	5160	2.129	19	10	17	835
315	4878	0.023	29	3	70	43
109	1003	0.744	29	120	18	108
36	3168	0.254	29	71	70	231
257	747	0.269	18	50	11	138
14	564	0.301	29	11	9	43
204	597	0.521	19	134	9	191
3	5542	13.823	29	28	22	43
275	2064	0.775	5	76	44	337
83	3579	0.178	9	113	70	124
177	2327	2.042	9	113	55	555
305	3675	0.39	16	60	70	43
188	165	0.044	6	67	5	518
239	3672	0.111	27	101	70	43
217	1573	0.281	30	33	31	70
134	4104	0.185	29	51	70	963
44	4497	0.095	29	65	70	808
161	1424	1.605	4	26	23	221
2	176	1.782	16	94	6	54
276	2459	0.037	6	67	61	587
34	2716	0.163	29	62	69	43
247	417	0.501	29	116	9	203
103	1017	0.414	29	103	18	515
320	2171	0.731	29	88	49	941
38	940	0.285	29	129	17	745
6	603	0.218	29	15	10	43
241	2163	0.446	27	101	48	43
65	1053	0.477	29	79	22	74
211	513	0.417	25	123	9	26
9	4265	0.265	29	133	70	32
92	2417	0.188	15	17	60	269
124	907	5.946	23	121	15	43
330	3506	0.489	24	47	70	635
111	5715	0.355	14	86	70	474
173	3626	0.108	29	55	70	124
283	2743	0.066	19	102	69	43
273	4313	0.277	28	126	70	575
43	134	0.112	29	65	4	82
255	3993	0.226	25	123	70	482
70	5468	0.266	9	100	9	26
81	2754	0.052	25	123	69	43
47	3818	1.118	29	34	70	387
101	5620	0.179	29	103	70	231
302	81	5.643	3	91	1	667
330	4031	0.266	24	47	70	21
14	985	0.707	29	11	18	931
79	3834	0.481	9	113	70	132
321	2580	1.078	29	85	12	43
206	4752	0.744	29	132	70	43
44	666	0.266	29	65	11	138
267	5050	3.027	8	49	69	148
165	3781	0.316	29	6	70	243
321	4752	0.589	29	85	70	43
29	1202	0.052	28	126	22	305
161	58	1.64	4	26	1	43
135	2961	0.127	25	123	69	296
248	2577	0.943	29	116	62	110
20	3078	0.098	29	135	69	494
255	5093	0.792	25	123	70	43
7	2070	0.191	29	15	45	444
264	5490	0.326	9	100	9	45
7	4202	0.136	29	15	70	581
56	4179	0.495	29	23	70	17
109	982	0.695	29	120	18	895
82	4721	4.64	26	25	70	642
209	443	12.208	29	99	9	203
315	3959	0.275	29	3	70	189
200	2371	0.067	8	49	60	436
290	5164	0.294	29	107	18	782
255	2575	0.245	25	123	62	620
214	2041	0.712	16	60	44	328
211	5259	0.551	25	123	70	43
325	5344	0.469	17	36	70	769
193	3379	0.952	10	98	70	5
314	939	0.251	29	3	17	745
46	1192	0.847	29	34	22	43
150	5253	1.535	9	113	69	486
224	5022	0.158	29	59	70	907
19	5476	0.068	29	89	9	26
156	3842	8.887	4	30	70	457
233	4537	1.145	29	64	70	762
24	4782	0.248	29	119	70	804
170	1958	0.165	29	83	43	43
321	83	0.6	29	85	1	43
6	2310	0.855	29	15	73	219
101	5397	0.261	29	103	70	601
23	2878	0.181	29	119	69	43
209	4892	0.576	29	99	70	727
81	1644	0.076	25	123	33	43
206	4588	0.096	29	132	70	43
101	274	0.459	29	103	9	203
75	5028	0.305	2	8	70	715
265	4892	0.752	8	49	70	727
150	1386	0.083	9	113	23	499
83	1172	0.17	9	113	22	38
177	3022	0.043	9	113	69	889
165	5630	0.291	29	6	70	231
24	226	0.987	29	119	9	203
140	1306	0.148	29	52	23	295
124	3094	5.557	23	121	69	624
214	5399	0.364	16	60	70	43
124	4736	5.84	23	121	70	43
233	3654	0.085	29	64	70	590
254	3125	0.334	20	40	70	43
290	1963	0.604	29	107	43	616
32	2907	0.134	29	54	69	43
106	3567	0.533	29	128	70	874
197	2996	0.487	16	32	69	43
254	3962	0.214	20	40	70	189
185	822	1.347	29	48	11	253
32	3853	0.058	29	54	70	43
66	377	0.239	18	50	9	203
203	3775	1.185	29	27	70	43
82	3878	2.701	26	25	70	392
224	4040	0.087	29	59	70	469
247	2272	0.233	29	116	53	970
277	3423	0.411	6	67	70	43
117	2789	0.045	9	100	69	43
327	4735	0.764	17	36	70	808
288	697	0.264	29	107	11	333
123	3119	6.57	23	121	69	43
309	2186	0.85	29	77	49	504
197	739	1.539	16	32	11	164
277	4424	0.246	6	67	70	374
108	641	0.152	29	120	11	661
304	2389	0.36	16	60	60	436
308	778	1.454	29	77	11	43
188	3528	0.553	6	67	70	633
224	1406	0.879	29	59	69	648
62	4895	0.151	29	90	70	465
307	5224	1.298	16	60	61	72
203	4022	0.089	29	27	70	20
327	1408	1.296	17	36	69	648
150	2170	0.069	9	113	49	280
180	3433	0.181	2	56	70	166
177	4244	0.165	9	113	70	723
12	266	0.052	29	105	9	203
314	5175	0.356	29	3	23	269
137	1681	0.68	29	46	33	43
214	4244	0.122	16	60	70	723
327	4506	0.236	17	36	70	259
23	3431	0.267	29	119	70	166
14	4645	0.081	29	11	70	870
252	632	1.926	20	40	11	661
242	1091	0.177	27	101	69	886
151	5515	0.371	9	113	11	333
203	4924	0.088	29	27	70	43
83	3197	0.314	9	113	70	372
194	2482	0.045	19	136	61	108
14	4986	0.058	29	11	70	723
288	5234	0.291	29	107	62	43
308	2603	2.957	29	77	63	883
152	5760	0.675	9	113	70	400
134	3744	0.39	29	51	70	43
273	5649	0.176	28	126	70	632
109	1201	1.001	29	120	22	525
83	162	0.084	9	113	4	315
264	5230	0.116	9	100	62	33
29	5282	0.488	28	126	70	11
79	4299	0.457	9	113	70	98
53	2177	0.115	29	21	49	941
241	1303	0.131	27	101	23	295
330	4206	0.637	24	47	70	240
43	4726	0.299	29	65	70	452
322	3239	0.165	29	85	70	372
167	2203	0.284	9	113	50	43
194	2500	0.041	19	136	61	43
52	3986	0.047	29	21	70	43
286	439	0.055	29	69	9	203
3	1931	0.12	29	28	43	427
286	2029	0.415	29	69	43	511
76	3002	0.354	2	8	69	829
209	5684	0.059	29	99	70	43
298	608	2.119	1	38	10	43
32	4592	5.421	29	54	70	451
286	4112	0.366	29	69	70	13
286	1733	0.188	29	69	33	43
29	522	0.364	28	126	9	26
257	5484	2.175	18	50	9	119
230	5211	0.401	29	82	36	159
11	1182	0.505	29	105	22	269
309	2542	0.179	29	77	62	308
334	4602	0.176	29	55	70	482
307	20	0.205	16	60	1	548
286	5003	0.161	29	69	70	723
321	4527	0.057	29	85	70	724
81	1884	5.927	25	123	34	43
177	5716	0.14	9	113	70	474
241	2916	1.289	27	101	69	868
96	227	0.058	29	72	9	203
27	3942	0.066	29	110	70	43
34	5139	0.345	29	62	2	43
101	3965	0.138	29	103	70	7
302	4993	16.907	3	91	70	43
7	3361	0.305	29	15	70	43
137	4858	2.101	29	46	70	635
38	5367	0.023	29	129	70	457
199	2097	13.957	29	16	45	433
24	3941	0.118	29	119	70	43
235	2751	0.034	9	113	69	43
91	282	0.179	15	17	9	203
6	4948	0.114	29	15	70	571
162	5243	5.54	29	44	65	897
43	4969	0.265	29	65	70	43
233	2241	0.348	29	64	36	159
303	5016	0.254	16	60	70	613
95	347	0.057	29	72	9	203
338	5770	0.207	29	87	70	256
270	2491	0.048	19	10	61	896
109	4344	0.023	29	120	70	791
23	5736	0.035	29	119	70	258
40	1640	0.132	29	18	33	43
245	3244	0.098	29	70	70	57
327	194	1.31	17	36	6	54
151	4536	0.378	9	113	70	537
176	2276	0.069	9	113	53	742
155	5031	0.676	10	131	70	398
315	3202	0.179	29	3	70	231
307	820	0.172	16	60	11	163
111	4977	1.065	14	86	70	383
283	675	0.61	19	102	11	664
322	3903	0.098	29	85	70	580
7	3521	0.154	29	15	70	24
214	3584	1.514	16	60	70	168
152	161	0.134	9	113	4	230
252	1431	0.437	20	40	23	688
228	4590	0.343	29	109	70	393
242	5357	0.505	27	101	70	762
185	1984	0.214	29	48	43	501
252	1751	0.071	20	40	33	289
203	4777	0.148	29	27	70	868
66	3582	0.527	18	50	70	43
36	5168	0.285	29	71	22	74
214	5588	0.708	16	60	58	819
151	2104	0.362	9	113	45	71
134	356	0.119	29	51	9	203
36	5753	0.263	29	71	70	868
128	4670	2.389	29	7	70	595
41	3424	0.449	29	18	70	166
106	5800	0.395	29	128	70	349
53	2361	0.512	29	21	59	707
274	5051	0.45	5	76	70	540
321	2497	0.527	29	85	61	43
75	3328	0.474	2	8	70	210
83	306	0.174	9	113	9	203
255	5316	3.393	25	123	70	20
177	3748	0.102	9	113	70	43
20	5632	0.152	29	135	70	231
47	2393	0.15	29	34	60	38
279	3775	0.202	19	102	70	43
314	5610	0.782	29	3	69	609
230	5569	0.145	29	82	33	43
43	3835	0.063	29	65	70	132
2	2109	1.494	16	94	45	918
78	969	0.243	9	113	28	892
53	2967	0.138	29	21	69	296
48	861	0.561	29	34	11	43
155	1016	0.237	10	131	18	515
73	1723	0.166	29	127	33	43
113	3638	0.229	16	61	43	803
2	1679	0.302	16	94	33	43
302	5626	1.282	3	91	70	231
193	204	0.724	10	98	6	43
221	2246	5.48	29	59	36	868
330	55	0.454	24	47	1	334
7	47	0.2	29	15	1	987
6	3618	0.1	29	15	70	18
44	2647	3.356	29	65	65	517
6	4328	0.021	29	15	70	840
247	4397	0.016	29	116	70	796
170	1323	0.13	29	83	23	43
308	2084	0.279	29	77	45	282
33	2254	0.078	29	62	70	601
34	5329	0.13	29	62	70	43
204	3052	0.074	19	134	69	43
188	3317	0.441	6	67	70	210
239	3100	2.152	27	101	69	43
96	2531	0.663	29	72	61	43
