[User ID]	[Service ID]	[TP]	[User Country]	[User AS]	[Service Country]	[Service AS]
338	1635	2.67	29	87	32	43
59	2036	14.218	29	66	44	43
111	4084	2.785	14	86	70	470
163	1375	0.609	29	39	23	404
0	5566	12.698	29	115	33	43
159	2163	44.943	4	35	48	43
41	4958	35.714	29	18	70	43
23	4693	19.9	29	119	70	246
21	4952	25.862	29	119	70	872
58	3602	68.181	29	45	70	43
116	2500	320.0	9	100	61	43
131	2352	9.09	11	84	59	532
275	4465	544.757	5	76	70	98
250	3092	236.051	13	9	69	95
47	3083	6.276	29	34	69	635
144	4337	26.143	28	126	70	791
336	3189	3.942	29	117	70	372
100	4791	21.897	29	103	70	726
12	5044	30.769	29	105	70	808
303	744	5.97	16	60	11	21
98	3502	4.914	9	113	70	37
111	5613	2.65	14	86	69	443
90	3057	9.9	0	122	69	788
86	1125	125.0	9	130	22	43
336	1106	3.524	29	117	22	149
317	411	12.681	29	88	9	203
230	3402	18.735	29	82	70	58
325	1104	2.661	17	36	22	406
317	2347	4.587	29	88	58	69
237	3747	13.824	27	101	70	43
82	1597	1.148	26	25	32	43
193	2187	8.547	10	98	49	921
215	1576	166.172	16	60	31	508
8	4964	10.135	29	133	70	635
181	69	3.3	2	56	1	43
99	5329	8.875	9	113	70	43
280	5736	4.618	19	102	70	258
46	2637	259.259	29	34	65	43
162	39	7.552	29	44	1	548
38	1142	10.928	29	129	22	837
126	3078	13.513	29	7	69	494
214	3549	12.658	16	60	70	354
18	1179	306.967	29	112	22	269
126	4382	18.018	29	7	70	43
176	3403	12.919	9	113	70	58
26	2369	44.692	29	104	60	436
246	387	41.176	29	126	9	203
252	82	2.047	20	40	1	327
151	3894	27.777	9	113	70	473
12	2302	72.15	29	105	53	700
8	4644	88.888	29	133	70	862
39	2269	7.117	29	18	53	270
12	3898	38.327	29	105	70	580
159	4713	27.07	4	35	70	256
330	2047	4.656	24	47	44	328
286	1242	6.696	29	69	23	43
46	1667	27.322	29	34	33	43
12	524	21.897	29	105	9	26
155	1419	127.272	10	131	23	753
161	2955	8.62	4	26	69	43
89	3795	28.268	0	122	70	542
38	545	43.478	29	129	9	203
226	2080	125.0	29	108	70	721
169	4944	4.705	29	83	70	645
163	4672	20.905	29	39	70	394
252	531	16.483	20	40	9	804
215	3995	63.38	16	60	70	482
327	4946	2.144	17	36	70	773
58	4607	2.129	29	45	70	43
9	4821	7.194	29	133	70	190
43	4719	53.571	29	65	70	62
252	3047	3.012	20	40	69	704
250	4532	6.191	13	9	70	762
172	4483	387.323	29	55	70	43
315	5028	2.403	29	3	70	715
146	3094	84.21	8	125	69	624
133	1106	111.111	9	113	22	149
265	224	32.71	8	49	9	203
234	553	44.117	2	20	9	85
318	3554	31.25	29	88	70	354
214	4668	2.853	16	60	6	738
181	2855	16.393	2	56	69	43
141	171	0.759	29	52	6	43
145	3674	14.492	28	126	70	21
330	3349	12.345	24	47	70	210
247	2446	7.575	29	116	60	520
256	3633	20.547	18	50	70	607
283	144	0.385	19	102	4	82
137	5230	8.602	29	46	62	33
244	4392	52.631	29	70	70	634
338	2161	24.844	29	87	48	43
226	4276	250.0	29	108	70	387
193	383	26.217	10	98	9	203
328	4113	6.7	9	113	70	13
76	5632	28.248	2	8	70	231
56	5375	4.545	29	23	70	650
36	3052	12.048	29	71	69	43
4	2808	32.679	29	28	69	43
36	5760	10.781	29	71	70	400
141	1921	3.976	29	52	41	489
234	4011	33.333	2	20	70	51
82	2084	24.691	26	25	45	282
334	1961	8.152	29	55	43	511
176	3009	108.108	9	113	69	435
278	3937	9.638	19	102	70	544
5	1009	29.275	29	15	18	108
56	1614	15.151	29	23	32	310
158	1023	3.194	4	30	18	63
134	3968	55.555	29	51	70	7
159	1133	6.472	4	35	22	625
259	5404	9.771	7	29	70	480
170	4696	15.873	29	83	70	796
155	2720	59.523	10	131	69	43
259	543	23.622	7	29	9	660
9	3626	6.211	29	133	70	124
310	161	0.508	29	77	4	230
279	1664	90.909	19	102	33	43
35	972	87.19	29	62	18	43
8	4442	3.265	29	133	70	369
317	4085	26.315	29	88	70	470
129	4998	1.292	11	84	70	43
191	4557	10.683	29	68	70	98
336	5750	26.315	29	117	70	449
226	2134	10.752	29	108	48	323
316	4043	3.652	2	75	70	469
316	1868	4.376	2	75	34	154
273	1686	125.0	28	126	33	43
18	5671	17.391	29	112	70	399
303	2712	15.772	16	60	69	43
111	4412	9.546	14	86	70	791
8	840	0.57	29	133	11	138
193	1172	19.138	10	98	22	38
35	5410	7.194	29	62	70	261
1	4573	16.666	29	115	70	723
182	117	95.238	0	5	2	926
156	2198	17.614	4	30	50	690
273	3621	20.408	28	126	70	717
118	1596	47.989	9	113	30	43
43	3995	118.421	29	65	70	482
321	1301	22.857	29	85	23	295
156	5388	13.483	4	30	70	595
3	1483	31.496	29	28	23	43
114	2396	20.547	28	126	60	42
141	917	26.548	29	52	17	685
259	3799	26.845	7	29	70	542
114	4541	7.425	28	126	70	598
140	167	0.483	29	52	6	142
265	2835	125.0	8	49	69	43
7	4409	132.53	29	15	70	769
265	3139	7.058	8	49	69	43
176	5110	5.3	9	113	70	468
171	4727	25.974	29	83	70	261
210	2374	41.025	29	81	60	436
219	299	0.651	29	92	9	203
156	5746	3.46	4	30	70	469
83	409	8.652	9	113	9	43
0	4376	0.567	29	115	70	469
159	1371	1.776	4	35	23	221
250	5337	14.705	13	9	70	766
39	2443	9.202	29	18	60	43
45	2836	32.258	29	34	69	43
30	3855	12.82	2	53	70	43
267	1114	13.824	8	49	22	74
105	4774	7.092	8	41	70	482
254	1599	9.966	20	40	32	43
43	2700	39.062	29	65	69	43
146	3597	22.058	8	125	70	467
137	3835	33.707	29	46	70	132
17	2397	15.706	29	112	60	42
41	2799	45.454	29	18	69	43
78	3612	68.965	9	113	70	21
279	3547	3.26	19	102	70	354
131	2166	5.016	11	84	49	261
130	634	333.333	11	84	11	661
280	2201	0.56	19	102	50	43
59	3437	16.949	29	66	70	43
285	4146	4.347	9	113	70	43
336	2769	16.286	29	117	69	43
30	3632	16.853	2	53	70	607
134	5221	3.341	29	51	60	269
171	2425	28.735	29	83	60	115
89	2374	95.238	0	122	60	436
225	4864	57.692	29	59	70	31
252	2146	3.865	20	40	48	323
246	3666	20.547	29	126	70	905
210	4612	5.976	29	81	70	200
256	2073	300.0	18	50	45	434
205	4335	7.32	19	134	70	98
280	3302	3.64	19	102	70	723
100	5584	6.622	29	103	36	43
45	3811	166.666	29	34	70	118
116	2482	199.999	9	100	61	108
89	5143	291.803	0	122	4	613
105	1343	76.923	8	41	23	306
44	3115	485.739	29	65	69	43
43	5172	10.416	29	65	23	43
256	2638	588.235	18	50	65	43
205	128	88.235	19	134	4	427
161	5624	5.354	4	26	70	231
242	3342	19.23	27	101	70	210
36	2303	2.824	29	71	53	506
242	3559	23.809	27	101	70	354
45	2944	73.77	29	34	69	889
290	3692	42.857	29	107	70	144
183	4494	13.793	0	5	70	124
151	2056	90.764	9	113	44	956
116	1267	157.894	9	100	23	286
32	4294	2.657	29	54	70	43
7	2954	21.052	29	15	69	43
143	348	41.176	9	12	9	203
100	2227	29.654	29	103	36	159
210	78	6.122	29	81	1	341
53	2867	45.045	29	21	69	43
219	3744	12.658	29	92	70	43
59	789	2.298	29	66	11	43
185	2408	17.964	29	48	60	43
98	2449	90.534	9	113	60	43
299	32	3.128	1	38	23	334
131	1339	6.872	11	84	23	772
17	962	131.086	29	112	28	892
83	2735	111.111	9	113	69	43
284	4634	0.367	9	113	70	216
98	5473	54.216	9	113	9	26
215	5157	9.803	16	60	13	43
86	3026	68.181	9	130	69	681
156	2856	15.29	4	30	69	43
316	106	4.385	2	75	22	510
168	2109	25.751	9	113	45	918
105	3398	13.266	8	41	70	457
41	1466	8.057	29	18	23	30
76	2990	817.529	2	8	69	938
234	1307	10.489	2	20	23	676
333	4218	103.448	29	58	70	723
170	30	10.676	29	83	1	334
130	5480	14.681	11	84	9	26
118	48	1.633	9	113	1	43
47	2361	3.117	29	34	59	707
96	3647	42.253	29	72	70	124
244	4145	143.678	29	70	70	43
259	5112	19.784	7	29	70	865
210	2190	3.75	29	81	50	43
229	4231	51.948	29	82	70	773
129	2440	1.794	11	84	60	222
229	2830	39.37	29	82	69	43
12	2966	23.529	29	105	69	296
105	3421	7.032	8	41	70	166
172	1166	23.809	29	55	22	705
133	10	4.282	9	113	0	43
126	1464	3.267	29	7	23	36
35	4353	259.259	29	62	70	351
209	5528	61.403	29	99	22	43
47	779	2.909	29	34	11	43
121	5276	608.991	21	106	70	65
315	2270	7.575	29	3	53	270
247	1972	6.389	29	116	43	43
336	1705	312.834	29	117	33	428
32	1247	25.423	29	54	23	493
67	2440	4.862	18	50	60	222
188	4567	98.076	6	67	70	351
322	519	19.047	29	85	9	26
31	3219	23.255	2	53	70	372
46	2606	0.89	29	34	63	883
158	2455	9.803	4	30	61	43
97	4231	23.668	9	113	70	773
290	4258	54.054	29	107	70	773
75	4844	52.631	2	8	70	868
55	1256	2.84	29	37	23	36
244	5377	109.375	29	70	70	124
56	1106	10.958	29	23	22	149
246	401	0.698	29	126	9	203
38	1503	5.076	29	129	24	43
0	623	9.389	29	115	11	43
256	5519	151.394	18	50	11	138
133	5534	12.068	9	113	22	43
90	3341	174.029	0	122	70	210
43	5323	10.81	29	65	70	796
99	3809	36.036	9	113	70	118
190	1157	85.106	25	14	22	406
66	4135	7.819	18	50	70	3
155	1081	7.731	10	131	22	628
327	4089	5.272	17	36	70	43
152	1470	148.936	9	113	23	694
131	5204	4.491	11	84	44	43
39	3739	52.631	29	18	70	447
3	5004	15.075	29	28	70	734
62	5244	3.048	29	90	65	943
171	4798	16.528	29	83	70	73
58	3015	25.316	29	45	69	43
230	4658	9.433	29	82	70	572
283	3260	0.549	19	102	70	723
112	1165	1.65	16	95	22	705
84	5736	26.315	9	130	70	258
161	5546	19.553	4	26	22	404
116	5786	6.644	9	100	70	43
159	3032	0.301	4	35	69	816
328	704	5.405	9	113	11	164
116	275	40.229	9	100	9	203
145	1846	4.21	28	126	34	43
246	192	5.82	29	126	6	43
229	136	5.714	29	82	4	82
327	4088	8.81	17	36	70	470
26	1229	44.444	29	104	23	36
290	242	8.706	29	107	9	203
97	2947	24.539	9	113	69	43
169	553	53.571	29	83	9	85
188	3723	4.304	6	67	70	205
62	2233	8.81	29	90	36	336
267	5453	28.301	8	49	4	971
322	5533	12.172	29	85	22	43
285	5643	12.987	9	113	70	43
330	5480	50.0	24	47	9	26
240	3737	21.126	27	101	70	805
237	4097	48.192	27	101	70	482
84	2032	8.67	9	130	44	986
91	1338	13.793	15	17	70	43
9	5367	26.819	29	133	70	457
144	929	100.0	28	126	17	512
234	1920	67.757	2	20	41	263
76	5802	21.857	2	8	70	402
41	2932	14.705	29	18	69	43
337	57	11.952	29	117	1	551
321	3588	21.126	29	85	70	43
144	930	29.411	28	126	17	512
275	2009	12.121	5	76	43	611
287	590	11.857	29	69	9	43
91	5133	3.939	15	17	1	39
229	3583	37.5	29	82	70	43
334	5759	75.0	29	55	70	369
303	321	0.607	16	60	9	203
215	1155	7.537	16	60	22	406
237	5098	3.401	27	101	70	238
178	2912	17.142	2	24	69	527
116	372	40.0	9	100	9	203
338	5487	195.652	29	87	9	137
266	5354	32.028	8	49	70	474
41	207	7.886	29	18	6	54
302	5473	31.914	3	91	9	26
293	3821	3.144	29	96	70	387
84	3046	28.037	9	130	69	171
137	44	7.853	29	46	1	987
89	3326	18.766	0	122	70	210
261	1206	12.578	9	113	22	43
100	987	6.201	29	103	18	43
266	3091	7.832	8	49	69	118
99	37	7.718	9	113	1	89
106	1516	4.823	29	128	27	910
5	1226	35.433	29	15	23	36
106	348	64.22	29	128	9	203
114	907	19.23	28	126	15	43
242	4094	1.046	27	101	70	479
303	4301	585.692	16	60	70	98
98	1756	68.181	9	113	33	43
185	4218	36.585	29	48	70	723
32	4751	0.762	29	54	9	458
31	5777	20.202	2	53	70	722
86	566	5.479	9	130	9	464
175	5406	17.341	9	113	70	601
55	1014	4.437	29	37	18	187
237	1793	21.739	27	101	33	622
284	3465	3.61	9	113	70	723
249	370	132.075	29	116	9	203
170	728	18.324	29	83	11	43
175	347	41.916	9	113	9	203
0	3667	0.569	29	115	70	1
118	5217	2.489	9	113	60	269
52	8	5.42	29	21	0	241
146	5485	26.011	8	125	9	119
237	761	14.626	27	101	11	554
210	1967	17.543	29	81	43	48
275	4120	7.142	5	76	70	469
137	1615	4.021	29	46	32	309
97	522	5.479	9	113	9	26
213	3690	7.614	16	60	70	723
198	938	4.264	29	16	17	43
143	1653	92.592	9	12	33	43
172	5272	24.822	29	55	70	387
267	4854	3.59	8	49	70	76
125	1954	18.404	29	7	43	38
169	389	77.777	29	83	9	203
0	3433	21.276	29	115	70	166
4	4523	32.258	29	28	70	344
4	5118	3.034	29	28	72	516
121	2758	21.739	21	106	69	43
184	5814	3.996	17	31	9	43
193	4668	2.392	10	98	6	738
279	1560	7.978	19	102	29	404
252	3704	3.144	20	40	70	815
156	3573	18.404	4	30	70	43
284	935	92.307	9	113	17	512
88	2488	205.128	27	101	61	108
21	4598	623.175	29	119	70	963
247	3141	8.174	29	116	69	495
334	1663	29.85	29	55	33	43
267	3898	14.686	8	49	70	580
78	2798	108.695	9	113	69	43
0	3806	0.766	29	115	70	118
45	343	77.777	29	34	9	203
84	5614	16.853	9	130	69	609
278	2845	90.909	19	102	69	43
92	3522	21.739	15	17	70	24
75	2392	43.763	2	8	60	38
170	4576	340.0	29	83	70	43
106	1337	4.716	29	128	23	697
327	1053	11.764	17	36	22	74
191	2751	26.455	29	68	69	43
226	2916	64.968	29	108	69	868
145	3739	20.27	28	126	70	447
75	140	86.055	2	8	4	82
156	245	32.863	4	30	9	203
247	1900	3.201	29	116	40	953
170	3781	9.463	29	83	70	243
161	5493	12.5	4	26	9	25
252	373	32.863	20	40	9	203
247	1837	7.772	29	116	33	43
141	4659	0.264	29	52	70	207
188	4578	71.942	6	67	70	98
36	5289	64.516	29	71	70	21
234	1905	212.121	2	20	41	363
32	4035	0.582	29	54	70	570
175	829	2.087	9	113	11	43
121	3812	29.411	21	106	70	118
182	4042	29.079	0	5	70	469
56	971	4.597	29	23	28	892
181	2963	25.316	2	56	69	296
170	2274	7.194	29	83	53	919
256	4411	10.81	18	50	70	19
66	69	3.205	18	50	1	43
334	1704	406.896	29	55	33	428
56	263	63.636	29	23	9	203
296	5707	23.076	1	38	70	768
310	4625	0.677	29	77	70	284
252	4142	121.502	20	40	70	447
183	3236	13.227	0	5	70	231
44	4634	76.923	29	65	70	216
230	3409	7.537	29	82	70	166
176	4073	10.928	9	113	70	43
21	3604	32.967	29	119	70	447
66	117	15.151	18	50	2	926
5	2647	8.403	29	15	65	517
252	3880	14.705	20	40	70	392
242	5539	175.0	27	101	22	43
189	1656	70.422	25	14	33	43
184	380	47.945	17	31	9	203
318	3793	37.037	29	88	70	542
337	354	12.477	29	117	9	203
333	4513	2.744	29	58	70	817
31	427	0.35	2	53	9	203
299	20	5.199	1	38	1	548
44	88	23.622	29	65	2	43
298	3563	20.1	1	38	70	354
267	4286	8.196	8	49	70	43
38	510	13.698	29	129	70	12
338	2606	0.537	29	87	63	883
336	2231	30.1	29	117	36	326
244	2424	13.245	29	70	60	269
290	2430	6.6	29	107	60	407
287	1503	3.478	29	69	24	43
58	3156	128.787	29	45	70	231
121	5054	5.94	21	106	70	707
303	1180	6.134	16	60	22	269
293	1587	3.327	29	96	31	43
126	4517	16.393	29	7	70	868
75	1166	20.27	2	8	22	705
315	27	12.396	29	3	1	320
46	4460	38.834	29	34	70	43
307	5252	3.649	16	60	69	43
134	1386	18.382	29	51	23	499
265	5770	10.84	8	49	70	256
133	4668	2.89	9	113	6	738
302	5455	5.235	3	91	6	990
21	3780	17.341	29	119	70	243
143	1557	5.474	9	12	29	342
105	3096	27.777	8	41	69	171
18	5339	24.39	29	112	70	351
121	4173	22.471	21	106	70	254
325	2745	16.339	17	36	69	43
283	3730	19.354	19	102	70	802
23	27	15.957	29	119	1	320
259	4387	5.219	7	29	70	7
337	2569	1.172	29	117	62	43
184	4956	8.563	17	31	70	632
273	4173	20.512	28	126	70	254
327	3926	18.469	17	36	70	576
296	784	0.967	1	38	11	324
214	4627	77.22	16	60	70	43
18	2460	2.764	29	112	61	509
286	1197	13.592	29	69	22	783
178	5782	9.153	2	24	70	256
247	3136	3.351	29	116	69	43
121	600	24.922	21	106	10	43
266	719	1.436	8	49	11	663
170	5379	25.423	29	83	70	723
62	2746	43.859	29	90	69	43
23	2817	25.773	29	119	69	43
97	2207	6.504	9	113	50	43
254	1141	7.751	20	40	22	837
161	1864	59.701	4	26	34	560
49	2954	32.786	29	63	69	43
247	3752	4.081	29	116	70	866
334	1787	8.833	29	55	33	43
32	3584	0.161	29	54	70	168
84	5602	147.058	9	130	69	43
4	3546	428.571	29	28	70	43
98	4872	12.477	9	113	70	720
137	296	80.459	29	46	9	203
156	1167	14.705	4	30	22	705
30	1710	141.552	2	53	33	428
296	2197	17.427	1	38	50	690
318	276	118.644	29	88	9	203
240	4223	12.5	27	101	70	763
126	1798	15.873	29	7	33	43
215	4120	16.393	16	60	70	469
9	5254	19.607	29	133	69	43
212	1750	3.578	16	60	33	289
62	5396	210.762	29	90	70	595
321	3511	375.0	29	85	70	808
230	5609	17.699	29	82	69	609
266	5538	166.666	8	49	22	43
226	104	4.566	29	108	2	35
88	1298	968.75	27	101	23	286
240	1442	39.215	27	101	23	36
30	1739	594.594	2	53	33	43
244	1187	0.787	29	70	22	416
82	2475	588.235	26	25	61	108
213	2228	61.855	16	60	36	159
247	2627	1.752	29	116	67	173
46	4491	70.0	29	34	70	98
162	4954	12.987	29	44	70	583
170	2885	549.295	29	83	69	43
285	4539	0.87	9	113	70	601
82	5518	8.13	26	25	11	333
145	2849	263.157	28	126	69	43
286	4791	9.74	29	69	70	726
275	354	17.543	5	76	9	203
171	4625	19.417	29	83	70	284
38	4952	46.153	29	129	70	872
254	3879	21.66	20	40	70	392
97	5288	3.492	9	113	70	245
152	5228	71.428	9	113	62	273
184	5156	0.819	17	31	11	43
175	4194	12.345	9	113	70	43
38	1182	10.989	29	129	22	269
181	2707	29.585	2	56	69	43
176	988	10.101	9	113	18	43
67	3989	53.571	18	50	70	43
316	1171	5.917	2	75	22	38
189	5755	44.444	25	14	70	91
285	5437	1.084	9	113	70	367
337	2336	7.604	29	117	58	844
285	428	40.935	9	113	9	203
316	1212	6.033	2	75	22	525
49	853	2.036	29	63	11	661
31	5444	11.857	2	53	43	50
273	3900	44.247	28	126	70	580
172	2148	4.484	29	55	48	323
237	2666	109.737	27	101	66	438
125	3940	55.944	29	7	70	43
89	3737	17.045	0	122	70	805
134	2992	31.914	29	51	69	938
317	3115	466.609	29	88	69	43
193	2985	14.897	10	98	69	43
327	5619	5.893	17	36	70	372
198	3690	14.705	29	16	70	723
116	2976	22.988	9	100	69	43
152	4125	5.73	9	113	70	46
134	5060	3.058	29	51	70	43
215	2276	374.647	16	60	53	742
283	2178	153.846	19	102	49	941
105	5420	6.389	8	41	70	722
171	420	0.629	29	83	9	203
334	1244	9.554	29	55	23	493
234	2807	38.759	2	20	69	43
144	2233	6.079	28	126	36	336
52	2924	20.833	29	21	69	789
185	355	43.209	29	48	9	203
52	1458	12.453	29	21	23	43
91	418	0.664	15	17	9	203
26	3119	13.651	29	104	69	43
240	2873	125.0	27	101	69	43
38	684	8.23	29	129	11	164
44	45	22.058	29	65	1	987
205	5272	22.875	19	134	70	387
198	2852	38.461	29	16	69	43
137	1213	21.052	29	46	22	43
284	3876	55.172	9	113	70	43
250	5411	10.638	13	9	70	261
30	4865	190.14	2	53	70	21
215	5690	177.192	16	60	70	474
56	3163	20.833	29	23	70	372
215	694	11.363	16	60	11	43
155	226	11.494	10	131	9	203
310	2548	0.304	29	77	62	610
59	4880	7.49	29	66	70	819
155	1615	6.681	10	131	32	309
214	1709	528.846	16	60	33	428
0	499	95.238	29	115	9	119
7	2953	14.851	29	15	69	43
303	5340	17.316	16	60	70	351
229	3970	18.957	29	82	70	7
121	1322	24.0	21	106	23	43
130	2910	5.0	11	84	69	43
59	5672	120.0	29	66	70	399
293	4333	136.363	29	96	70	722
62	5435	9.216	29	90	70	240
46	99	3.98	29	34	2	804
212	5421	356.846	16	60	70	790
185	2194	4.731	29	48	50	105
82	5499	0.429	26	25	11	43
225	1332	19.801	29	59	23	698
121	5581	5.847	21	106	46	666
0	248	71.428	29	115	9	203
89	3187	10.178	0	122	70	372
307	5583	3.191	16	60	36	159
59	3773	9.375	29	66	70	43
213	1920	47.385	16	60	41	263
89	4706	1.914	0	122	70	814
53	2927	10.309	29	21	69	43
36	2275	120.467	29	71	53	742
322	1795	13.377	29	85	33	780
145	4870	8.547	28	126	70	202
105	1354	100.0	8	41	23	297
131	230	0.35	11	84	9	203
247	5104	7.731	29	116	70	43
225	3437	44.117	29	59	70	43
215	2032	17.543	16	60	44	986
237	5008	2.509	27	101	70	811
126	2634	124.0	29	7	65	43
105	852	3.755	8	41	11	164
162	5271	1.867	29	44	70	118
170	3817	26.785	29	83	70	118
89	1532	869.845	0	122	28	936
256	5387	6.734	18	50	70	450
299	5776	3.533	1	38	70	722
129	1435	7.117	11	84	23	267
89	1031	328.509	0	122	19	208
334	4423	24.793	29	55	70	124
4	3244	80.357	29	28	70	57
5	4291	61.538	29	15	70	239
293	4328	173.913	29	96	70	840
126	4396	10.282	29	7	70	796
99	4109	27.027	9	113	70	120
280	1303	0.375	19	102	23	295
53	2484	67.796	29	21	61	108
184	2294	2.493	17	31	53	701
198	3519	34.09	29	16	70	43
140	4263	39.473	29	52	70	723
143	4589	0.356	9	12	70	877
172	2248	11.21	29	55	36	43
226	2796	26.455	29	108	69	43
125	574	9.345	29	7	9	491
265	5323	1.313	8	49	70	796
302	1012	0.289	3	91	18	43
156	5437	7.444	4	30	70	367
327	4616	3.836	17	36	70	261
168	2840	106.382	9	113	69	43
185	2550	18.518	29	48	62	610
44	1337	9.049	29	65	23	697
273	4422	9.677	28	126	70	124
37	803	2.107	29	129	11	164
163	5571	27.472	29	39	33	968
152	5639	55.555	9	113	70	43
178	2581	12.269	2	24	12	43
205	829	2.02	19	134	11	43
336	4042	21.428	29	117	70	469
226	3986	108.695	29	108	70	43
337	1889	0.524	29	117	34	78
158	167	4.413	4	30	6	142
254	3226	7.894	20	40	70	231
176	533	8.333	9	113	9	46
337	2141	3.351	29	117	48	323
328	3152	8.0	9	113	70	231
246	4811	8.291	29	126	9	711
91	3860	9.049	15	17	70	764
337	4052	5.405	29	117	70	733
96	4668	3.194	29	72	6	738
151	3043	37.383	9	113	69	287
52	2829	44.247	29	21	69	43
99	203	2.793	9	113	6	43
278	1686	89.285	19	102	33	43
155	607	10.244	10	131	10	43
275	2004	5.665	5	76	43	43
209	510	14.018	29	99	70	12
18	3424	36.697	29	112	70	166
172	2068	22.9	29	55	45	108
290	2446	10.563	29	107	60	520
247	4917	0.859	29	116	70	43
178	3900	50.0	2	24	70	580
52	300	7.047	29	21	9	203
299	2184	17.006	1	38	49	858
146	1514	62.5	8	125	27	403
53	4992	19.23	29	21	70	43
242	5339	6.521	27	101	70	351
96	2935	25.641	29	72	69	43
337	5467	58.823	29	117	9	26
254	4531	17.857	20	40	70	469
338	4716	8.298	29	87	70	652
216	3592	11.764	30	33	23	803
31	743	7.142	2	53	11	550
242	3676	18.518	27	101	70	43
114	4380	12.944	28	126	70	106
76	168	16.483	2	8	6	142
215	3181	8.869	16	60	70	372
105	959	4.576	8	41	28	892
145	4978	2.125	28	126	70	581
334	1680	37.313	29	55	33	43
249	1393	80.299	29	116	23	43
280	4360	0.715	19	102	70	43
90	5580	20.0	0	122	45	503
88	1480	81.081	27	101	23	221
8	233	1.027	29	133	9	203
247	4975	6.042	29	116	70	877
252	1611	40.65	20	40	32	182
214	5033	19.23	16	60	70	486
256	1765	379.496	18	50	33	632
144	3776	8.595	28	126	70	522
193	5655	7.281	10	98	70	240
213	1385	2.71	16	60	23	499
89	5079	13.266	0	122	70	581
145	857	1.819	28	126	11	165
8	1966	31.914	29	133	43	48
244	1979	8.51	29	70	43	313
59	2318	2.873	29	66	55	43
62	2099	13.333	29	90	45	621
283	3109	0.577	19	102	69	828
36	294	9.695	29	71	9	203
171	2394	23.622	29	83	60	38
334	5056	9.708	29	55	70	808
315	4024	17.543	29	3	70	20
303	3550	12.931	16	60	70	354
183	3358	288.732	0	5	70	5
337	5310	46.296	29	117	70	43
259	2741	75.471	7	29	69	43
338	3798	62.992	29	87	70	542
237	942	181.818	27	101	17	891
178	4254	26.315	2	24	70	43
188	4397	15.789	6	67	70	796
144	1818	12.269	28	126	33	780
46	974	9.067	29	34	18	63
189	2867	94.339	25	14	69	43
152	1420	49.18	9	113	23	43
78	3925	23.622	9	113	70	576
31	2816	31.446	2	53	69	43
125	805	6.182	29	7	11	43
44	5501	6.557	29	65	11	43
121	1051	21.505	21	106	22	74
83	2861	111.111	9	113	69	43
330	3763	20.27	24	47	70	903
56	2531	18.537	29	23	61	43
303	1947	9.74	16	60	43	43
330	3344	59.773	24	47	70	210
146	1548	7.263	8	125	29	604
293	4116	18.181	29	96	69	930
58	2134	10.6	29	45	48	323
280	5121	71.406	19	102	57	250
66	1246	46.153	18	50	23	493
129	1101	20.639	11	84	22	414
336	1338	7.766	29	117	70	43
284	1800	0.787	9	113	33	56
280	2922	0.518	19	102	69	789
254	2356	4.026	20	40	70	43
250	1919	6.369	13	9	41	263
205	296	39.106	19	134	9	203
230	3547	12.448	29	82	70	354
7	2638	240.0	29	15	65	43
12	5133	7.056	29	105	1	39
131	2799	7.278	11	84	69	43
111	2301	1.769	14	86	53	900
247	3528	5.628	29	116	70	633
7	2096	3.464	29	15	45	914
4	4026	30.303	29	28	70	20
91	5747	382.409	15	17	70	868
151	3493	15.706	9	113	70	37
244	4103	13.698	29	70	70	379
176	3006	405.405	9	113	69	95
183	483	0.642	0	5	9	119
226	3339	142.857	29	108	70	210
299	3033	7.874	1	38	69	816
209	4238	31.578	29	99	70	791
76	4464	2.434	2	8	70	10
49	3346	15.463	29	63	70	210
285	160	0.583	9	113	4	269
333	1187	0.369	29	58	22	416
32	4637	0.781	29	54	70	808
247	5762	4.347	29	116	70	868
212	1886	47.619	16	60	34	43
322	3966	153.846	29	85	70	7
215	3559	13.574	16	60	70	354
125	2277	2.986	29	7	53	417
18	3777	136.363	29	112	70	522
146	2094	47.12	8	125	45	23
140	4141	35.714	29	52	70	723
105	4687	220.389	8	41	70	43
226	2352	8.797	29	108	59	532
1	2002	10.791	29	115	43	702
125	1786	9.523	29	7	33	686
285	4333	16.574	9	113	70	722
254	5210	6.355	20	40	49	43
286	5682	347.079	29	69	70	474
175	559	5.333	9	113	9	476
267	670	21.628	8	49	11	162
7	1490	7.978	29	15	23	306
161	2452	42.354	4	26	60	43
315	1357	13.565	29	3	23	274
287	5302	4.926	29	69	69	930
183	5212	60.606	0	5	53	113
337	58	2.649	29	117	1	43
333	3414	18.292	29	58	70	166
47	3616	37.5	29	34	70	18
234	3910	67.01	2	20	70	27
183	4939	11.961	0	5	70	723
125	5664	20.0	29	7	70	240
283	3728	0.534	19	102	70	802
322	1682	26.49	29	85	33	43
229	1316	3.105	29	82	23	697
249	3790	16.736	29	116	70	542
158	656	288.461	4	30	11	951
299	944	2.766	1	38	17	43
184	4695	7.122	17	31	70	43
184	2427	2.409	17	31	60	419
84	4272	19.736	9	130	70	221
83	397	6.463	9	113	9	203
168	466	26.086	9	113	9	119
77	3043	37.383	15	17	69	287
8	940	12.0	29	133	17	745
229	359	46.979	29	82	9	203
249	88	14.563	29	116	2	43
250	94	1.137	13	9	2	804
338	4647	10.752	29	87	70	714
318	3096	2.732	29	88	69	171
